('https://image1.ljcdn.com/130100-inspection/840e600b-ad9e-4d57-bc8e-a00389c34901.jpg.296x216.jpg', '荣御府 2室1厅 145万', '荣御府  ', '中楼层(共28层)板楼  -  天山海世界', '145万', '单价14796元/平米')
('https://image1.ljcdn.com/130100-inspection/1f754523-5e91-44ac-8f36-d55d3f4129e6.jpg.296x216.jpg', '想象国际 2室1厅 131万', '想象国际  ', '中楼层(共28层)板楼  -  天山海世界', '131万', '单价18648元/平米')
('https://image1.ljcdn.com/130100-inspection/7116bed2-262b-462f-84cc-c4dd170f13e9.jpg.296x216.jpg', '满五唯一，中间楼层，偏门通透，两居两卫，户型方正', '东方城  ', '中楼层(共6层)板楼  -  天山海世界', '143万', '单价15392元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_upload1aa303da-2529-499d-9ed6-d47eb53c2b28.jpg.296x216.jpg', '天然城 三室两厅 南北朝向 满五唯一', '天然城  ', '高楼层(共7层)板楼  -  富力', '205万', '单价13913元/平米')
('https://image1.ljcdn.com/110000-inspection/86adf7fe-27ac-4e08-85d9-dd3a968eb770.jpg.296x216.jpg', '板楼两居室 满五年唯一 中间楼层', '心海假日  ', '中楼层(共7层)板楼  -  天山海世界', '170万', '单价19358元/平米')
('https://image1.ljcdn.com/130100-inspection/d0d92762-a7c2-42d3-a5a0-73af1c53b2cc.jpg.296x216.jpg', '天然城 2室2厅 143万', '天然城  ', '中楼层(共26层)板楼  -  富力', '143万', '单价15564元/平米')
('https://image1.ljcdn.com/130100-inspection/2d5bee5c-6158-4ea6-9f01-d88ed33643ba.jpg.296x216.jpg', '天山水榭花都花园洋房精装四居室中间楼层', '天山水榭花都  ', '中楼层(共5层)板楼  -  天山海世界', '263万', '单价17471元/平米')
('', '金色家园 2室2厅 145万', '金色家园  ', '低楼层(共7层)板楼  -  天山海世界', '145万', '单价15008元/平米')
('', '珠峰国际花园 3室2厅 215万', '珠峰国际花园  ', '中楼层(共6层)板楼  -  天山海世界', '215万', '单价17383元/平米')
('https://image1.ljcdn.com/130100-inspection/e8df66f1-45ef-4e75-bcf4-bb3d16ec990e.jpg.296x216.jpg', '荣御府 2室2厅 145万', '荣御府  ', '低楼层(共28层)板楼  -  天山海世界', '145万', '单价13525元/平米')
('', '苹果城 3室2厅 290万', '苹果城  ', '中楼层(共12层)板楼  -  天山海世界', '290万', '单价18242元/平米')
('', '润都盛和广场 1室0厅 54.7万', '润都盛和广场  ', '低楼层(共17层)暂无数据  -  天山海世界', '54.7万', '单价10978元/平米')
('https://image1.ljcdn.com/110000-inspection/ed35d5d3-b650-45c6-8084-7515625a2fc0.jpg.296x216.jpg', '花香漫城 3室2厅 260万', '花香漫城  ', '高楼层(共18层)板楼  -  天山海世界', '260万', '单价20521元/平米')
('', '卓达星辰金座 中间楼层 全南户型  诚心出售', '卓达星辰金座  ', '中楼层(共23层)板楼  -  天山海世界', '200万', '单价15746元/平米')
('https://image1.ljcdn.com/130100-inspection/0c0a84b0-82c3-4262-8d2a-e076da982349.jpg.296x216.jpg', '东方城 4室2厅 225万', '东方城  ', '中楼层(共6层)板楼  -  天山海世界', '225万', '单价16546元/平米')
('https://image1.ljcdn.com/130100-inspection/ff8b64fb-8847-4590-a1ca-9dfe51c975c0.jpg.296x216.jpg', '同祥城C区 3室2厅 150万', '同祥城C区  ', '中楼层(共34层)板楼  -  天山海世界', '150万', '单价11729元/平米')
('', '同祥城C区 3室2厅 166万', '同祥城C区  ', '高楼层(共33层)暂无数据  -  天山海世界', '166万', '单价12990元/平米')
('https://image1.ljcdn.com/130100-inspection/b1904cc0-0bdc-48ba-aa56-2181f35a0f20.jpg.296x216.jpg', '珠峰国际 精装两室 户型方正 采光好', '珠峰国际花园三期  ', '高楼层(共33层)板楼  -  天山海世界', '140万', '单价14782元/平米')
('', '心海假日 2室2厅 150万', '心海假日  ', '中楼层(共7层)板楼  -  天山海世界', '150万', '单价17081元/平米')
('', '润都盛和广场 1室0厅 54.1万', '润都盛和广场  ', '低楼层(共17层)暂无数据  -  天山海世界', '54.1万', '单价11001元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_uploadd0c4bc4c-ffec-45c3-ad05-5df9af098e31.jpg.296x216.jpg', '筑业花园 3室2厅 220万', '筑业花园  ', '中楼层(共10层)板楼  -  天山海世界', '220万', '单价13788元/平米')
('', '金色家园 一梯二户 南北通透 各种配套齐全', '金色家园  ', '中楼层(共7层)板楼  -  天山海世界', '145万', '单价14781元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_upload35578c48-69d5-44f4-8193-a4f341b2f189.jpg.296x216.jpg', '金色家园 三室 开发区 天山海世界', '金色家园  ', '中楼层(共7层)板楼  -  天山海世界', '240万', '单价17002元/平米')
('https://image1.ljcdn.com/130100-inspection/62c47f3e-7c45-4415-a3b5-68a9aeafbe13.jpg.296x216.jpg', '雍雅锦江 3室2厅 200万', '雍雅锦江  ', '低楼层(共33层)板塔结合  -  天山海世界', '200万', '单价16529元/平米')
('', '天山水榭花都 4室2厅 310万', '天山水榭花都  ', '中楼层(共5层)板楼  -  天山海世界', '310万', '单价16536元/平米')
('https://image1.ljcdn.com/130100-inspection/8dccfd82-c17e-42b4-a454-edc095c72b2a.jpg.296x216.jpg', '红石原著小区 3室2厅 193万', '红石原著小区  ', '高楼层(共34层)板楼  -  富力', '193万', '单价14336元/平米')
('', '苹果城 2室2厅 150万', '苹果城  ', '高楼层(共8层)板楼  -  天山海世界', '150万', '单价15567元/平米')
('', '润都盛和广场 1室0厅 250.88万', '润都盛和广场  ', '低楼层(共17层)暂无数据  -  天山海世界', '250.9万', '单价11001元/平米')
('https://image1.ljcdn.com/130100-inspection/2984d2ac-4ad7-46ec-adfa-e36899a74d7e.JPG.296x216.jpg', '珠峰国际花园 2室2厅 150万', '珠峰国际花园  ', '中楼层(共27层)板楼  -  天山海世界', '150万', '单价15790元/平米')
('', '天然城小区 多层通透户型 诚心出售 随时看房', '天然城  ', '高楼层(共7层)板楼  -  富力', '125万', '单价15233元/平米')
('https://image1.ljcdn.com/130100-inspection/fa02a4c4-cd53-49ac-b105-7cab6dc704c2.jpg.296x216.jpg', '小区设施齐全 周边配套完善 高楼层采光视野良好', '同祥城  ', '高楼层(共34层)板楼  -  天山海世界', '168万', '单价14987元/平米')
('https://image1.ljcdn.com/130100-inspection/92a8e65f-48e5-41bd-97d8-bfc373f328a8.jpg.296x216.jpg', '开发区低总价一居室 个税 首套21万首付 拎包入住', '博仕名筑  ', '中楼层(共12层)板楼  -  天山海世界', '71万', '单价16192元/平米')
('', '东城国际商务广场 1室1厅 24万', '东城国际商务广场  ', '高楼层(共30层)板塔结合  -  天山海世界', '24万', '单价5048元/平米')
('', '花样年华 3室2厅 170万', '花样年华  ', '高楼层(共7层)板楼  -  天山海世界', '170万', '单价13558元/平米')
('', '润都盛和广场 1室0厅 54.1万', '润都盛和广场  ', '低楼层(共17层)暂无数据  -  天山海世界', '54.1万', '单价11001元/平米')
('https://image1.ljcdn.com/130100-inspection/77bcbcd2-890d-4df4-b3e5-e44036c33633.jpg.296x216.jpg', '天山水榭花都 三室 好楼层 我有钥匙 满五唯一 急售', '天山水榭花都  ', '低楼层(共6层)板楼  -  天山海世界', '260万', '单价19890元/平米')
('', 'lianjia.房源 开发区跃层，南北通透 ，仅有个税', '东方城  ', '高楼层(共6层)板楼  -  天山海世界', '190万', '单价13059元/平米')
('https://image1.ljcdn.com/130100-inspection/2e135476-0c57-424b-b5df-5bdc7a683347.jpg.296x216.jpg', '开发区两室两厅 成熟社区 交通便利 单价低 看房方便', '天地荣域  ', '低楼层(共22层)板楼  -  富力', '75万', '单价8739元/平米')
('', '恒大绿洲 4室2厅 200万', '恒大绿洲  ', '低楼层(共33层)板楼  -  东开发区', '200万', '单价12847元/平米')
('', '同祥城C区 2室2厅 128万', '同祥城C区  ', '低楼层(共34层)暂无数据  -  天山海世界', '128万', '单价12852元/平米')
('', '金色家园 2室2厅 135万', '金色家园  ', '中楼层(共8层)板楼  -  天山海世界', '135万', '单价13702元/平米')
('', '润都盛和广场 1室0厅 54.81万', '润都盛和广场  ', '低楼层(共17层)暂无数据  -  天山海世界', '54.9万', '单价11000元/平米')
('https://image1.ljcdn.com/130100-inspection/a805b460-b06f-42ec-85b9-e78b2fa8f6e1.jpg.296x216.jpg', '恒大绿洲精装，三室两厅两卫，自己住的房子，干净卫生', '恒大绿洲  ', '高楼层(共33层)板楼  -  东开发区', '202万', '单价14963元/平米')
('https://image1.ljcdn.com/120000-inspection/c00d087a-b120-47e8-ba05-424354009c3a.jpg.296x216.jpg', '东城国际商务广场 2室1厅 52万', '东城国际商务广场  ', '低楼层(共30层)板塔结合  -  天山海世界', '52万', '单价6687元/平米')
('https://image1.ljcdn.com/130100-inspection/e9d882f6-53ab-4692-8153-b02544f9aa68.jpg.296x216.jpg', '南向精装修一室，带大落地窗阳台，可以直接拎包入住', '珠峰国际花园三期  ', '中楼层(共33层)板楼  -  天山海世界', '87万', '单价18125元/平米')
('https://image1.ljcdn.com/130100-inspection/test-fec5a7bc-69a3-4087-9889-0a4b38e20941.png.296x216.jpg', '同祥城经典两居室，南北通透，小区配套齐全', '同祥城  ', '低楼层(共34层)板楼  -  天山海世界', '140万', '单价16130元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_uploade09de5b1-f43c-4215-ba42-3fe9f72e9620.jpg.296x216.jpg', '恒大绿洲小区，楼层中高，采光良好', '恒大绿洲  ', '中楼层(共33层)板楼  -  东开发区', '127万', '单价13056元/平米')
('', '润都盛和广场 1室0厅 32.1万', '润都盛和广场  ', '低楼层(共17层)暂无数据  -  天山海世界', '32.1万', '单价11001元/平米')
('https://image1.ljcdn.com/130100-inspection/99b28da6-3303-4caa-8174-015148d05537.jpg.296x216.jpg', '卓达星辰园 一楼带小院精装两居 刚需婚房 业主诚心售', '卓达星辰花园  ', '低楼层(共24层)板楼  -  天山海世界', '175万', '单价16203元/平米')
('https://image1.ljcdn.com/130100-inspection/f7ea86cc-ed1f-43b7-8306-0d052659db3a.jpg.296x216.jpg', '红石原著小区 3室2厅 210万', '红石原著小区  ', '高楼层(共25层)板楼  -  富力', '210万', '单价15123元/平米')
('https://image1.ljcdn.com/130100-inspection/c8a4b329-8de0-49f9-854e-b0d758ef79ac.jpg.296x216.jpg', '开发区，刚需2居室，全南向，总价低', '郝家营新村  ', '低楼层(共31层)板楼  -  天山海世界', '130万', '单价13990元/平米')
('https://image1.ljcdn.com/130100-inspection/test-ab46876b-741f-47ad-b38b-7aa117b4f3a0.png.296x216.jpg', '天山海世界 新风地暖全天的冷热水 赠送全实木家具家电', '同祥城  ', '高楼层(共34层)板楼  -  天山海世界', '160万', '单价15855元/平米')
('', '高新区，红石原著瀚林旁，天然城7楼两室', '天然城  ', '低楼层(共26层)板楼  -  富力', '133万', '单价14703元/平米')
('', '天然城 2室2厅 160万', '天然城  ', '未知(共0层)板楼  -  富力', '160万', '单价17768元/平米')
('https://image1.ljcdn.com/110000-inspection/b154854b-0959-44df-9d60-9bfb3fc72045.jpg.296x216.jpg', '东方城 南北通透 双通透户型 一梯两户 公摊少', '东方城  ', '高楼层(共6层)板楼  -  天山海世界', '134万', '单价14423元/平米')
('https://image1.ljcdn.com/130100-inspection/5f2ab922-0ca6-43f2-a792-8f716febcc5c.jpg.296x216.jpg', '筑业花园 开发区八匹马 南北通透三居室 诚心出售', '筑业花园  ', '高楼层(共22层)板楼  -  天山海世界', '200万', '单价13043元/平米')
('https://image1.ljcdn.com/130100-inspection/49571828-6bcf-4ad6-a317-e4ff5840ee08.jpg.296x216.jpg', '急售水榭花都 多层花园洋房 精装四居室 南北通透', '天山水榭花都  ', '中楼层(共5层)板楼  -  天山海世界', '450万', '单价20340元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_uploadf25fe3a8-5a2a-4321-81ef-58e66f4ebc1f.jpg.296x216.jpg', 'Lian Jia.房源 珠峰国际 大三室 装修好', '珠峰国际花园  ', '中楼层(共27层)板楼  -  天山海世界', '275万', '单价20314元/平米')
('https://image1.ljcdn.com/130100-inspection/d9590c62-630d-47f1-8e83-50fa68d71016.jpg.296x216.jpg', '水榭花都 通透大三居 洋房二楼 价格能谈 户型方正', '天山水榭花都  ', '中楼层(共5层)板楼  -  天山海世界', '240万', '单价17911元/平米')
('', '弘达明尚 3室2厅 195万', '弘达明尚  ', '高楼层(共31层)板楼  -  天山海世界', '195万', '单价13793元/平米')
('', '石家庄信息工程职业学院家属楼 3室2厅 210万', '石家庄信息工程职业学院家属楼  ', '低楼层(共6层)暂无数据  -  天山海世界', '210万', '单价13853元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_uploadfdf5f82f-1a5e-409a-a6b4-d2640bd34942.jpg.296x216.jpg', '开发区，中间楼层带电梯，个税南北精装三居', '天然城  ', '中楼层(共7层)板楼  -  富力', '205万', '单价16089元/平米')
('', '恒大绿洲，精装三室，诚心出售，有钥匙，随时看房。', '恒大绿洲  ', '低楼层(共33层)板楼  -  东开发区', '145万', '单价14357元/平米')
('https://image1.ljcdn.com/130100-inspection/e05e4f5e-b0d6-42eb-9d23-43c37de5f8ed.jpg.296x216.jpg', '金色家园，精装大跃层，单价便宜，诚心出售', '金色家园  ', '高楼层(共7层)板楼  -  天山海世界', '300万', '单价10945元/平米')
('', '紫睿天和 3室2厅 225万', '紫睿天和  ', '中楼层(共16层)板楼  -  天山海世界', '225万', '单价18293元/平米')
('', '同祥城 2室2厅 158万', '同祥城  ', '低楼层(共34层)板楼  -  天山海世界', '158万', '单价16964元/平米')
('https://image1.ljcdn.com/130100-inspection/4a6d7259-ef43-45fa-9b7f-f87d2ff3db91.jpg.296x216.jpg', '花园电梯洋房 一楼带院 楼前广场 采光无遮挡', '天然城  ', '低楼层(共7层)板楼  -  富力', '145万', '单价17513元/平米')
('', '紫睿天和 1室1厅 82万', '紫睿天和  ', '低楼层(共32层)板楼  -  天山海世界', '82万', '单价15186元/平米')
('', '恒大绿洲精装两室，满两年 南北通透', '恒大绿洲  ', '高楼层(共33层)板楼  -  东开发区', '135万', '单价13918元/平米')
('', '卓达星辰花园    大三居   南北通透', '卓达星辰花园  ', '中楼层(共28层)暂无数据  -  天山海世界', '280万', '单价15269元/平米')
('', '弘达明尚 2室2厅 180万', '弘达明尚  ', '中楼层(共31层)板楼  -  天山海世界', '180万', '单价16773元/平米')
('https://image1.ljcdn.com/130100-inspection/bb8e7c9b-3291-4b88-9649-b7587da6beb4.jpg.296x216.jpg', '海世界商圈 单价5000多 业主诚售 看房方便', '东城国际商务广场  ', '高楼层(共30层)板塔结合  -  天山海世界', '56万', '单价5874元/平米')
('https://image1.ljcdn.com/130100-inspection/eae8492d-0a8c-4f0f-b9e9-81fc285afc02.jpg.296x216.jpg', '珠峰国际花园 6室2厅 580万', '珠峰国际花园  ', '高楼层(共25层)板楼  -  天山海世界', '580万', '单价15627元/平米')
('', '管委会宿舍 2室2厅 128万', '管委会宿舍  ', '低楼层(共6层)暂无数据  -  天山海世界', '128万', '单价15718元/平米')
('', '太行嘉苑 3室2厅 165万', '太行嘉苑  ', '中楼层(共33层)板楼  -  天山海世界', '165万', '单价12044元/平米')
('', '天地荣域 2室2厅 99万', '天地荣域  ', '中楼层(共26层)板楼  -  富力', '99万', '单价10466元/平米')
('https://image1.ljcdn.com/130100-inspection/95148533-a2da-4533-b6e5-6493e9f728eb.jpg.296x216.jpg', '天山水榭花都正规南向两居室 中楼层 业主诚售看房方便', '天山水榭花都  ', '中楼层(共32层)板楼  -  天山海世界', '153万', '单价18215元/平米')
('https://image1.ljcdn.com/130100-inspection/46ca442b-59ee-4bf8-8392-8c8db1e9ba73.jpg.296x216.jpg', '珠峰国际大五室，两梯一户，精装修包税费，随时看房', '珠峰国际花园  ', '中楼层(共25层)板楼  -  天山海世界', '650万', '单价17513元/平米')
('', '雍雅锦江 3室2厅 208万', '雍雅锦江  ', '低楼层(共33层)板塔结合  -  天山海世界', '208万', '单价16100元/平米')
('', '东方城 3室2厅 210万', '东方城  ', '低楼层(共6层)板楼  -  天山海世界', '210万', '单价16217元/平米')
('', '卓达星辰花园 2室2厅 190万', '卓达星辰花园  ', '中楼层(共28层)板楼  -  天山海世界', '190万', '单价18167元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_upload80201dd1-6cba-4dcd-abdf-0bbffad3d205.jpg.296x216.jpg', 'lian jia.房源大四居南北格局 筑业花园', '筑业花园  ', '高楼层(共22层)板楼  -  天山海世界', '250万', '单价13232元/平米')
('https://image1.ljcdn.com/130100-inspection/b13c3284-f526-4202-b04f-f0787675f79b.JPG.296x216.jpg', '天山水榭花都   精装两室  中等楼层 人车分流', '天山水榭花都  ', '中楼层(共32层)板塔结合  -  天山海世界', '165万', '单价16115元/平米')
('', '花样年华 2室2厅 150万', '花样年华  ', '低楼层(共7层)板楼  -  天山海世界', '150万', '单价14852元/平米')
('', '珠峰国际花园 1室1厅 90万', '珠峰国际花园  ', '低楼层(共26层)板楼  -  天山海世界', '90万', '单价17648元/平米')
('', '梧桐苑 3室2厅 198万', '梧桐苑  ', '中楼层(共8层)板楼  -  天山海世界', '198万', '单价12047元/平米')
('https://image1.ljcdn.com/130100-inspection/b8793fab-9e93-433a-bae7-a43d1a2b13ae.jpg.296x216.jpg', '满五唯一住房，配套成熟，交通便利，随时看房', '珠峰国际花园  ', '高楼层(共11层)板楼  -  天山海世界', '190万', '单价15721元/平米')
('', '房子满5年 业主就一套 急售 南北通透', '苹果城  ', '中楼层(共12层)板楼  -  天山海世界', '325万', '单价21032元/平米')
('', '天山水榭花都 3室2厅 230万', '天山水榭花都  ', '中楼层(共5层)板楼  -  天山海世界', '230万', '单价18269元/平米')
('', '东海盛景南苑 2室2厅 138万', '东海盛景南苑  ', '中楼层(共26层)板楼  -  富力', '138万', '单价14439元/平米')
('', '梧桐苑 3室2厅 230万', '梧桐苑  ', '中楼层(共12层)板塔结合  -  天山海世界', '230万', '单价13832元/平米')
('https://image1.ljcdn.com/130100-inspection/d725b79d-5030-4443-b456-4a8528b85ccf.jpg.296x216.jpg', '地铁三号线，北国超市旁，精装两居室，看房方便', '天地荣域  ', '低楼层(共25层)板楼  -  富力', '95万', '单价9083元/平米')
('https://image1.ljcdn.com/130100-inspection/5b4116ac-6974-48e8-ab96-f8c6e3d8795a.jpg.296x216.jpg', '恒大绿洲，两室两厅，精装修，上好家具家电，业主急售', '恒大绿洲  ', '高楼层(共33层)板楼  -  东开发区', '150万', '单价15671元/平米')
('', '天山水榭花都 3室2厅 248万', '天山水榭花都  ', '低楼层(共6层)板楼  -  天山海世界', '248万', '单价18371元/平米')
('', '石家庄信息工程职业学院家属楼 3室2厅 200万', '石家庄信息工程职业学院家属楼  ', '高楼层(共6层)暂无数据  -  天山海世界', '200万', '单价13072元/平米')
('', '天地荣域 1室1厅 52万', '天地荣域  ', '高楼层(共22层)板楼  -  富力', '52万', '单价9618元/平米')
('https://image1.ljcdn.com/130100-inspection/a3b61aa0-49af-4070-9fd2-b8016e9e977a.jpg.296x216.jpg', '卓达星辰花园 地铁一号线 三卧室朝南 客厅朝南', '卓达星辰花园  ', '中楼层(共28层)板楼  -  天山海世界', '220万', '单价15678元/平米')
('', '珠峰国际花园 3室2厅 260万', '珠峰国际花园  ', '中楼层(共7层)板楼  -  天山海世界', '260万', '单价20635元/平米')
('', '居美颐园 3室2厅 155万', '居美颐园  ', '高楼层(共18层)板楼  -  天山海世界', '155万', '单价12624元/平米')
('', '天地荣域 1室1厅 50万', '天地荣域  ', '中楼层(共22层)板楼  -  富力', '50万', '单价9248元/平米')
('https://image1.ljcdn.com/130100-inspection/df8a035b-91c7-4a1a-a70f-bee021d37b6d.jpg.296x216.jpg', '水榭花都 通透四居室 花园洋房 精装修 满五年 无遮挡', '天山水榭花都  ', '中楼层(共5层)板楼  -  天山海世界', '340万', '单价19632元/平米')
('', '天山水榭花都 2室2厅 163万', '天山水榭花都  ', '中楼层(共32层)板楼  -  天山海世界', '163万', '单价18437元/平米')
('', '东城国际商务广场 3室2厅 110万', '东城国际商务广场  ', '中楼层(共28层)暂无数据  -  天山海世界', '110万', '单价15278元/平米')
('', '花样年华 2室2厅 136万', '花样年华  ', '中楼层(共7层)板楼  -  天山海世界', '136万', '单价13600元/平米')
