('https://image1.ljcdn.com/320500-inspection/test-aba98dd5-ce89-47a1-93b6-e94635269f8e.png.296x216.jpg', '伟业迎春世家 2室2厅 169万', '伟业迎春世家  | 2室2厅 | 93.87平米 | 南 | 其他 | 有电梯', '低楼层(共27层)2013年建板楼  -  太湖新城（吴江）', '169万', '单价18004元/平米')
('https://image1.ljcdn.com/320500-inspection/test-40b8716f-a9fc-49f9-9441-05b64bf0e645.png.296x216.jpg', '海亮长桥府 4室2厅 203万', '海亮长桥府  | 4室2厅 | 123.51平米 | 南 北 | 毛坯 | 有电梯', '中楼层(共26层)板塔结合  -  太湖新城（吴江）', '203万', '单价16436元/平米')
('https://image1.ljcdn.com/320500-inspection/test-2229e815-02de-445a-bb03-8b85b296c450.png.296x216.jpg', '新湖明珠城望湖苑 3室2厅 210万', '新湖明珠城望湖苑  | 3室2厅 | 122平米 | 南 | 其他 | 有电梯', '中楼层(共23层)2016年建板楼  -  太湖新城（吴江）', '210万', '单价17214元/平米')
('https://image1.ljcdn.com/320500-inspection/a4273b59-e9e3-4cd2-96d3-64fa226af023.jpg.296x216.jpg', '稀 缺的花园洋房   83平 通透2房2厅 有钥匙', '伟业迎春乐家  | 2室2厅 | 83平米 | 南 | 毛坯 | 无电梯', '低楼层(共6层)2016年建板楼  -  太湖新城（吴江）', '153万', '单价18434元/平米')
('', '丽湾国际 3室2厅 220万', '丽湾国际  | 3室2厅 | 133.6平米 | 南 | 精装 | 有电梯', '高楼层(共10层)2008年建板楼  -  太湖新城（吴江）', '220万', '单价16468元/平米')
('https://image1.ljcdn.com/320500-inspection/395076e7-35bd-47f7-a925-b0331333d092.jpg.296x216.jpg', '朗诗太湖绿郡 4室2厅 325万', '朗诗太湖绿郡  | 4室2厅 | 140平米 | 南 | 其他 | 无电梯', '低楼层(共7层)2016年建板塔结合  -  松陵', '325万', '单价23215元/平米')
('https://image1.ljcdn.com/320500-inspection/test-4f5d4df9-9f26-44d5-9a89-42120bbf6fdd.png.296x216.jpg', '吴江上海城 6室2厅 320万', '吴江上海城  | 6室2厅 | 245平米 | 南 | 精装 | 有电梯', '高楼层(共12层)2000年建板楼  -  太湖新城（吴江）', '320万', '单价13062元/平米')
('https://image1.ljcdn.com/320500-inspection/test-6e715cf5-8c3c-40be-96e8-8a162d6832ef.png.296x216.jpg', '伟业迎春乐家 2室1厅 119万', '伟业迎春乐家  | 2室1厅 | 61.7平米 | 南 | 其他 | 有电梯', '低楼层(共18层)2016年建板楼  -  太湖新城（吴江）', '119万', '单价19287元/平米')
('https://image1.ljcdn.com/320500-inspection/test-ea8a6e39-47b9-45cf-8694-22149d78dc32.png.296x216.jpg', '海亮长桥府 4室2厅 256万', '海亮长桥府  | 4室2厅 | 139平米 | 南 | 毛坯 | 无电梯', '高楼层(共6层)2019年建板楼  -  太湖新城（吴江）', '256万', '单价18418元/平米')
('https://image1.ljcdn.com/x-se/hdic-frame/24574542-5783-4604-aec0-cccfddcb9298.png.280x210.jpg', '伟业迎春华府 4室2厅 205万', '伟业迎春华府  | 4室2厅 | 141平米 | 暂无数据 | 毛坯 | 有电梯', '低楼层(共18层)2011年建板楼  -  太湖新城（吴江）', '205万', '单价14540元/平米')
('https://image1.ljcdn.com/320500-inspection/test-2c5f43f0-4b9c-4c35-ba0c-88e63383cb67.png.296x216.jpg', '首开玖珑花园 4室2厅 285万', '首开玖珑花园  | 4室2厅 | 134.8平米 | 南 | 毛坯 | 有电梯', '中楼层(共34层)2016年建板楼  -  太湖新城（吴江）', '285万', '单价21143元/平米')
('https://image1.ljcdn.com/320500-inspection/test-69eaceee-f262-47e9-b116-3dfaf273b9b0.png.296x216.jpg', '新湖明珠城望湖苑 3室2厅 186万', '新湖明珠城望湖苑  | 3室2厅 | 106平米 | 南 | 精装 | 有电梯', '低楼层(共24层)2016年建板楼  -  太湖新城（吴江）', '186万', '单价17548元/平米')
('https://image1.ljcdn.com/320500-inspection/test-5cdaf093-e6dd-4983-8af3-896b9cdb809b.png.296x216.jpg', '新上房源 伟业华府 精装修两房 满两年 中上楼层', '伟业迎春华府  | 2室2厅 | 89.47平米 | 南 北 | 精装 | 有电梯', '高楼层(共18层)2012年建板楼  -  太湖新城（吴江）', '152万', '单价16989元/平米')
('https://image1.ljcdn.com/320500-inspection/121263ca-0047-4177-8daf-d2a8429734fa.jpg.296x216.jpg', '伟业迎春华府 3室2厅 168万', '伟业迎春华府  | 3室2厅 | 90平米 | 南 | 精装 | 无电梯', '低楼层(共5层)2012年建板楼  -  太湖新城（吴江）', '168万', '单价18667元/平米')
('', '新湖明珠城望湖苑，139平米，312万，带车位', '新湖明珠城望湖苑  | 3室2厅 | 139平米 | 南 | 精装 | 有电梯', '高楼层(共23层)2016年建板楼  -  太湖新城（吴江）', '292万', '单价21008元/平米')
('https://image1.ljcdn.com/320500-inspection/rsp_pic_upload252a08e7-3a67-412c-ba17-51d692e42790.jpg.296x216.jpg', '伟业迎春华府 4室2厅 172万', '伟业迎春华府  | 4室2厅 | 108平米 | 南 | 简装 | 有电梯', '低楼层(共18层)2012年建板楼  -  太湖新城（吴江）', '172万', '单价15926元/平米')
('https://image1.ljcdn.com/320500-inspection/test-6c6f4a72-4304-4d96-807c-2c1e23da5894.png.296x216.jpg', '首开玖珑花园 3室2厅 195万', '首开玖珑花园  | 3室2厅 | 94.03平米 | 南 | 精装 | 有电梯', '高楼层(共34层)2016年建板楼  -  太湖新城（吴江）', '195万', '单价20739元/平米')
('https://image1.ljcdn.com/320500-inspection/test-56a57aa9-c0e6-4998-9931-06d3714437e1.png.296x216.jpg', '伟业迎春世家 2室2厅 158万', '伟业迎春世家  | 2室2厅 | 89平米 | 南 | 其他 | 有电梯', '中楼层(共26层)2015年建板楼  -  太湖新城（吴江）', '158万', '单价17753元/平米')
('https://image1.ljcdn.com/320500-inspection/test-53aabe85-7fe5-4190-b723-e1bce0cb6a42.png.296x216.jpg', '新湖明珠城罗马苑 3室2厅 175万', '新湖明珠城罗马苑  | 3室2厅 | 90.5平米 | 南 | 其他 | 无电梯', '中楼层(共5层)2016年建板楼  -  太湖新城（吴江）', '175万', '单价19338元/平米')
('https://image1.ljcdn.com/320500-inspection/test-f7406626-051b-4779-9d4d-5492ded8e6fe.png.296x216.jpg', '奥林清华 4室2厅 282万', '奥林清华  | 4室2厅 | 160平米 | 南 | 精装', '低楼层(共33层)暂无数据  -  松陵', '282万', '单价17625元/平米')
('', '伟业迎春华府 3室2厅 182万', '伟业迎春华府  | 3室2厅 | 89平米 | 暂无数据 | 简装 | 无电梯', '中楼层(共6层)2012年建板楼  -  太湖新城（吴江）', '182万', '单价20450元/平米')
('https://image1.ljcdn.com/320500-inspection/820280fb-e0f0-4a44-90f8-4ff6ea78a783.jpg.296x216.jpg', '新城红树湾 3室2厅 172万', '新城红树湾  | 3室2厅 | 87.46平米 | 南 | 其他 | 有电梯', '低楼层(共33层)2015年建板塔结合  -  太湖新城（吴江）', '172万', '单价19667元/平米')
('https://image1.ljcdn.com/320500-inspection/test-dc84274f-97aa-42e2-b88a-8a2768537e43.png.296x216.jpg', '蓝光天悦城 4室2厅 222万', '蓝光天悦城  | 4室2厅 | 117.89平米 | 南 北 | 其他 | 有电梯', '低楼层(共33层)2016年建板楼  -  太湖新城（吴江）', '222万', '单价18832元/平米')
('https://image1.ljcdn.com/320500-inspection/a9b7a3b0-c14d-44cd-a123-7888d0e85531.jpg.296x216.jpg', '新城吾悦花园 4室2厅 320万', '新城吾悦花园  | 4室2厅 | 169.98平米 | 南 | 毛坯', '低楼层(共33层)暂无数据  -  太湖新城（吴江）', '320万', '单价18826元/平米')
('https://image1.ljcdn.com/320500-inspection/test-d9da3f20-416d-487a-8080-4f5b4cd2ddad.png.296x216.jpg', '伟业迎春华府 精装自住正四房 小洋楼 满两年', '伟业迎春华府  | 4室2厅 | 140.23平米 | 南 | 其他 | 无电梯', '低楼层(共6层)2012年建板楼  -  太湖新城（吴江）', '225万', '单价16046元/平米')
('https://image1.ljcdn.com/320500-inspection/test-604749f0-b182-48cb-80f2-f4f484058ea0.png.296x216.jpg', '奥林清华 4室2厅 310万', '奥林清华  | 4室2厅 | 186平米 | 暂无数据 | 精装 | 有电梯', '低楼层(共34层)2006年建板塔结合  -  松陵', '310万', '单价16667元/平米')
('https://image1.ljcdn.com/320500-inspection/test-55e7368e-0698-4752-8b62-7a19016f7d37.png.296x216.jpg', '苏州湾景苑 3室2厅 355万', '苏州湾景苑  | 3室2厅 | 178平米 | 南 | 毛坯 | 有电梯', '中楼层(共31层)板塔结合  -  太湖新城（吴江）', '355万', '单价19944元/平米')
('https://image1.ljcdn.com/320500-inspection/test-14b3b529-68bb-4a80-b13a-e73134ba030a.png.296x216.jpg', '中房颐园 4室2厅 310万', '中房颐园  | 4室2厅 | 143平米 | 南 | 其他 | 有电梯', '低楼层(共26层)板楼  -  太湖新城（吴江）', '310万', '单价21679元/平米')
('https://image1.ljcdn.com/320500-inspection/test-52a48b48-473c-4561-9c4c-a5b7cbb9a226.png.296x216.jpg', '伟业迎春乐家 3室2厅 176万', '伟业迎春乐家  | 3室2厅 | 108平米 | 南 | 毛坯 | 有电梯', '高楼层(共18层)2015年建板楼  -  太湖新城（吴江）', '176万', '单价16297元/平米')
('https://image1.ljcdn.com/320500-inspection/test-ebfeaea4-4edc-4d07-a4ee-f5e354c154a7.png.296x216.jpg', '新湖明珠城聆湖苑 4室2厅 330万', '新湖明珠城聆湖苑  | 4室2厅 | 181.66平米 | 南 | 毛坯 | 有电梯', '高楼层(共31层)2016年建板楼  -  太湖新城（吴江）', '330万', '单价18166元/平米')
('', '伟业迎春华府 3室2厅 169万', '伟业迎春华府  | 3室2厅 | 93.5平米 | 暂无数据 | 精装 | 有电梯', '中楼层(共11层)2012年建板楼  -  太湖新城（吴江）', '169万', '单价18075元/平米')
('https://image1.ljcdn.com/320500-inspection/test-c0cf5461-0c74-4826-8dd5-8004b1235d93.png.296x216.jpg', '首开玖珑花园 2室2厅 205万', '首开玖珑花园  | 2室2厅 | 92.09平米 | 南 | 其他 | 有电梯', '高楼层(共32层)2016年建板楼  -  太湖新城（吴江）', '205万', '单价22261元/平米')
('https://image1.ljcdn.com/320500-inspection/test-c3a12e40-c657-47f1-bfda-d54680721e32.png.296x216.jpg', '海亮长桥府 4室2厅 230万', '海亮长桥府  | 4室2厅 | 124平米 | 南 西南 | 其他 | 有电梯', '中楼层(共27层)2015年建板楼  -  太湖新城（吴江）', '230万', '单价18549元/平米')
('https://image1.ljcdn.com/320500-inspection/test-2292ca38-407d-48ca-bf9c-9f5c00a81f51.png.296x216.jpg', '新湖明珠城望湖苑 2室2厅 160万', '新湖明珠城望湖苑  | 2室2厅 | 92平米 | 南 | 其他 | 有电梯', '低楼层(共24层)2016年建板楼  -  太湖新城（吴江）', '160万', '单价17392元/平米')
('https://image1.ljcdn.com/320500-inspection/test-8097f097-d6c4-46fd-a53b-d079e406e0d4.png.296x216.jpg', '新城吾悦花园 4室2厅 358万', '新城吾悦花园  | 4室2厅 | 170平米 | 南 北 | 毛坯', '高楼层(共15层)暂无数据  -  太湖新城（吴江）', '358万', '单价21059元/平米')
('https://image1.ljcdn.com/x-se/hdic-frame/ac9fb0e1-7a2d-4fdb-817b-912bda9ed22c.png.280x210.jpg', '伟业迎春丽家 3室2厅 160万', '伟业迎春丽家  | 3室2厅 | 99.8平米 | 南 | 精装 | 有电梯', '高楼层(共18层)2015年建板楼  -  太湖新城（吴江）', '160万', '单价16033元/平米')
('https://image1.ljcdn.com/320500-inspection/23898adc-27f4-4e3a-a646-24a5288ec2be.jpg.296x216.jpg', '绿地太湖城 5室2厅 550万', '绿地太湖城  | 5室2厅 | 283平米 | 南 | 毛坯 | 有电梯', '低楼层(共30层)2015年建板楼  -  太湖新城（吴江）', '550万', '单价19435元/平米')
('https://image1.ljcdn.com/320500-inspection/test-cf0e302b-98d3-4e8b-a378-ff678b873b1c.png.296x216.jpg', '海亮长桥府 4室2厅 240万', '海亮长桥府  | 4室2厅 | 124平米 | 南 | 其他 | 有电梯', '低楼层(共21层)平房  -  太湖新城（吴江）', '240万', '单价19355元/平米')
('https://image1.ljcdn.com/320500-inspection/test-b80d5f5b-b69f-4ee8-9c93-5de0745ffc6f.png.296x216.jpg', '新湖明珠城望湖苑 2室2厅 174万', '新湖明珠城望湖苑  | 2室2厅 | 93平米 | 南 | 其他 | 有电梯', '高楼层(共20层)2016年建板楼  -  太湖新城（吴江）', '174万', '单价18710元/平米')
('https://image1.ljcdn.com/320500-inspection/test-a4a1b081-7a05-47b4-afce-8901740a7406.png.296x216.jpg', '首开玖珑花园 4室2厅 286万', '首开玖珑花园  | 4室2厅 | 147平米 | 南 | 其他 | 有电梯', '低楼层(共32层)2016年建板楼  -  太湖新城（吴江）', '286万', '单价19456元/平米')
('https://image1.ljcdn.com/320500-inspection/test-63d010c4-ee44-4c4c-9f28-1609a64fde17.png.296x216.jpg', '吴江太湖新城板块蓝光天悦城精装三室景观楼层随时看', '蓝光天悦城  | 3室2厅 | 106.49平米 | 南 | 精装 | 无电梯', '中楼层(共33层)板楼  -  太湖新城（吴江）', '225万', '单价21129元/平米')
('', '绿地太湖城 3室2厅 255万', '绿地太湖城  | 3室2厅 | 124平米 | 南 | 毛坯 | 有电梯', '高楼层(共33层)2015年建板楼  -  太湖新城（吴江）', '255万', '单价20565元/平米')
('https://image1.ljcdn.com/320500-inspection/test-78954d29-b0d0-490f-8c54-20546b9ae808.png.296x216.jpg', '苏州湾景苑 2室2厅 220万', '苏州湾景苑  | 2室2厅 | 101平米 | 南 | 其他 | 有电梯', '中楼层(共31层)2018年建板楼  -  太湖新城（吴江）', '220万', '单价21783元/平米')
('https://image1.ljcdn.com/320500-inspection/test-fc67b94a-2365-43bd-9d91-8ae5588fbfe6.png.296x216.jpg', '奥林运河湾 3室2厅 177万', '奥林运河湾  | 3室2厅 | 103.2平米 | 南 | 其他 | 无电梯', '中楼层(共6层)2015年建板楼  -  松陵', '177万', '单价17152元/平米')
('https://image1.ljcdn.com/320500-inspection/test-1f6c3fa8-5008-4b7d-bb8c-efc8ab041707.png.296x216.jpg', '新城红树湾 3室2厅 180万', '新城红树湾  | 3室2厅 | 90平米 | 南 | 其他 | 有电梯', '低楼层(共11层)2016年建板塔结合  -  太湖新城（吴江）', '180万', '单价20000元/平米')
('https://image1.ljcdn.com/x-se/hdic-frame/1bde34bd-48a7-441f-8c4f-abb84b962d1f.png.280x210.jpg', '伟业迎春华府 4室2厅 175万', '伟业迎春华府  | 4室2厅 | 113平米 | 南 | 其他 | 有电梯', '低楼层(共18层)2012年建板楼  -  太湖新城（吴江）', '175万', '单价15487元/平米')
('https://image1.ljcdn.com/320500-inspection/test-892313b7-66cf-4969-af8b-33289a533869.png.296x216.jpg', '红树湾通透精装两房，满两年拎包就住，采光视野好', '新城红树湾  | 2室2厅 | 77平米 | 南 | 精装 | 有电梯', '高楼层(共33层)2015年建板塔结合  -  太湖新城（吴江）', '149万', '单价19351元/平米')
('', '吴江上海城 4室2厅 210万', '吴江上海城  | 4室2厅 | 143.97平米 | 南 | 毛坯 | 有电梯', '中楼层(共12层)2000年建板楼  -  太湖新城（吴江）', '210万', '单价14587元/平米')
('https://image1.ljcdn.com/320500-inspection/rsp_pic_uploadb0ea3d79-eddf-4777-866e-edc7def6bd39.jpg.296x216.jpg', '乐家 精装俩房 俩房朝南 采光好 诚心出售', '伟业迎春乐家  | 2室2厅 | 88平米 | 暂无数据 | 精装 | 有电梯', '中楼层(共18层)2015年建板楼  -  太湖新城（吴江）', '142万', '单价16137元/平米')
('https://image1.ljcdn.com/320500-inspection/test-337614f5-810b-45af-a3f1-b223a9516051.png.296x216.jpg', '首开玖珑花园 4室2厅 285万', '首开玖珑花园  | 4室2厅 | 146.86平米 | 南 | 其他 | 有电梯', '中楼层(共32层)2016年建板楼  -  太湖新城（吴江）', '285万', '单价19407元/平米')
('https://image1.ljcdn.com/320500-inspection/3f2ba739-99e8-4c06-b0ad-7c2112a91433.jpg.296x216.jpg', '绿地太湖城 4室2厅 280万', '绿地太湖城  | 4室2厅 | 143平米 | 暂无数据 | 毛坯 | 有电梯', '中楼层(共24层)2015年建板楼  -  太湖新城（吴江）', '280万', '单价19581元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170226/951010ec-efff-475d-aa12-41e6200a1f32.jpg.296x216.jpg', '伟业迎春华府 3室2厅 240万', '伟业迎春华府  | 3室2厅 | 141.9平米 | 南 | 毛坯 | 无电梯', '中楼层(共6层)2012年建板楼  -  太湖新城（吴江）', '240万', '单价16914元/平米')
('', '苏高新地产天城花园 5室2厅 239万', '苏高新地产天城花园  | 5室2厅 | 225平米 | 暂无数据 | 毛坯 | 无电梯', '高楼层(共6层)2015年建板塔结合  -  松陵', '239万', '单价10623元/平米')
('https://image1.ljcdn.com/320500-inspection/test-75cfe532-0fb4-4714-b353-9fd40090526e.png.296x216.jpg', '首开玖珑花园 3室2厅 225万', '首开玖珑花园  | 3室2厅 | 93平米 | 南 北 | 其他 | 有电梯', '中楼层(共34层)2016年建板楼  -  太湖新城（吴江）', '225万', '单价24194元/平米')
('https://image1.ljcdn.com/320500-inspection/218b30e1-ed38-43af-86e1-853e260d9086.jpg.296x216.jpg', '海亮长桥府 2室2厅 165万', '海亮长桥府  | 2室2厅 | 85平米 | 南 | 精装 | 有电梯', '高楼层(共26层)2019年建板塔结合  -  太湖新城（吴江）', '165万', '单价19412元/平米')
('', '新城红树湾 3室2厅 168万', '新城红树湾  | 3室2厅 | 85.5平米 | 南 | 其他 | 有电梯', '低楼层(共34层)2015年建板塔结合  -  太湖新城（吴江）', '168万', '单价19650元/平米')
('', '蓝光天悦城 4室2厅 288万', '蓝光天悦城  | 4室2厅 | 124平米 | 南 北 | 其他 | 无电梯', '高楼层(共7层)2016年建板楼  -  太湖新城（吴江）', '288万', '单价23226元/平米')
('https://image1.ljcdn.com/320500-inspection/e26cf848-1659-4267-b408-757195c37267.jpg.296x216.jpg', '新湖明珠城望湖苑 2室1厅 164万', '新湖明珠城望湖苑  | 2室1厅 | 89平米 | 南 | 其他 | 有电梯', '低楼层(共17层)2016年建板塔结合  -  太湖新城（吴江）', '164万', '单价18427元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170112/25fe4de3-0eac-458c-829d-ab53d48953fc.jpg.296x216.jpg', '新湖明珠城望湖苑 3室2厅 240万', '新湖明珠城望湖苑  | 3室2厅 | 170平米 | 南 | 毛坯 | 有电梯', '低楼层(共23层)2016年建板塔结合  -  太湖新城（吴江）', '240万', '单价14118元/平米')
('', '新湖明珠城丹桂苑 3室2厅 261万', '新湖明珠城丹桂苑  | 3室2厅 | 136平米 | 暂无数据 | 毛坯 | 有电梯', '高楼层(共11层)2016年建板楼  -  太湖新城（吴江）', '261万', '单价19192元/平米')
('https://image1.ljcdn.com/320500-inspection/test-91114c2d-7ae8-425b-84a8-7a35d7d47d21.png.296x216.jpg', '海亮长桥府 3室1厅 172万', '海亮长桥府  | 3室1厅 | 95平米 | 南 北 | 其他 | 有电梯', '高楼层(共27层)2015年建板楼  -  太湖新城（吴江）', '172万', '单价18106元/平米')
('https://image1.ljcdn.com/320500-inspection/test-36b3c0f2-69d8-4fb5-97fa-ab910f634f83.png.296x216.jpg', '伟业迎春乐家 3室2厅 155万', '伟业迎春乐家  | 3室2厅 | 99平米 | 南 北 | 毛坯 | 有电梯', '高楼层(共18层)板楼  -  太湖新城（吴江）', '155万', '单价15657元/平米')
('https://image1.ljcdn.com/320500-inspection/test-920da116-1a7b-48f3-9290-ce1f1cd343e4.png.296x216.jpg', '新城红树湾 3室2厅 184万', '新城红树湾  | 3室2厅 | 87.25平米 | 南 | 其他 | 有电梯', '低楼层(共34层)2015年建板塔结合  -  太湖新城（吴江）', '184万', '单价21089元/平米')
('', '太湖小区 5室2厅 375万', '太湖小区  | 5室2厅 | 254平米 | 南 | 其他 | 无电梯', '中楼层(共5层)2005年建板楼  -  松陵', '375万', '单价14764元/平米')
('https://image1.ljcdn.com/320500-inspection/df6d9231-5ca8-43f7-8774-f78a6d241fe5.jpg.296x216.jpg', '蓝光天悦城 4室2厅 308万', '蓝光天悦城  | 4室2厅 | 134.53平米 | 南 北 | 毛坯 | 无电梯', '中楼层(共7层)2016年建板楼  -  太湖新城（吴江）', '308万', '单价22895元/平米')
('https://image1.ljcdn.com/shfdfs-image/20161113/1fe0ed5f-3c93-4b9d-921d-96f1e667328e.jpg.296x216.jpg', '新湖明珠城望湖苑 4室2厅 286万', '新湖明珠城望湖苑  | 4室2厅 | 154平米 | 南 | 毛坯 | 有电梯', '低楼层(共24层)2016年建板楼  -  太湖新城（吴江）', '286万', '单价18572元/平米')
('https://image1.ljcdn.com/x-se/hdic-frame/9e2b7f15-6c1c-4727-826f-67aa28ef9b42.png.280x210.jpg', '新湖明珠城望湖苑 4室2厅 258万', '新湖明珠城望湖苑  | 4室2厅 | 135平米 | 南 | 毛坯 | 有电梯', '高楼层(共22层)2016年建板塔结合  -  太湖新城（吴江）', '258万', '单价19112元/平米')
('https://image1.ljcdn.com/320500-inspection/2a11b70c-bab7-42a3-b8be-6055acd9a710.JPG.296x216.jpg', '湖滨华城喜庆苑 4室2厅 180万', '湖滨华城喜庆苑  | 4室2厅 | 154平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2011年建板楼  -  松陵', '180万', '单价11689元/平米')
('https://image1.ljcdn.com/320500-inspection/test-0cb1bbb5-8658-4339-a38e-4b13c16b5dd0.png.296x216.jpg', '海亮长桥府 3室2厅 168万', '海亮长桥府  | 3室2厅 | 95平米 | 南 | 毛坯 | 有电梯', '中楼层(共27层)2015年建板楼  -  太湖新城（吴江）', '168万', '单价17685元/平米')
('https://image1.ljcdn.com/shfdfs-image/20180114/be96a98c-f0d1-4c7e-947e-908c514a68b7.jpg.296x216.jpg', '迎春世家 本人看过 精装大三房 中间楼层 精装修毛坯价', '伟业迎春世家  | 3室2厅 | 132平米 | 南 | 精装 | 有电梯', '中楼层(共18层)2013年建板楼  -  太湖新城（吴江）', '205万', '单价15531元/平米')
('https://image1.ljcdn.com/320500-inspection/test-b73d08f0-0cac-4f84-ae19-783302adc166.png.296x216.jpg', '新城红树湾 3室2厅 195万', '新城红树湾  | 3室2厅 | 89.89平米 | 南 | 其他 | 有电梯', '高楼层(共11层)2016年建板塔结合  -  太湖新城（吴江）', '195万', '单价21694元/平米')
('https://image1.ljcdn.com/320500-inspection/test-7e6504a4-62dc-41b8-97eb-358caf71e242.png.296x216.jpg', '苏州湾景苑 2室2厅 235万', '苏州湾景苑  | 2室2厅 | 98平米 | 南 | 其他 | 有电梯', '低楼层(共31层)板塔结合  -  太湖新城（吴江）', '235万', '单价23980元/平米')
('https://image1.ljcdn.com/320500-inspection/0d088b11-08fa-4955-b222-100e51e842b0.jpg.296x216.jpg', '丽家 精装三房 一房朝南俩房朝北 采光好 诚心出售', '伟业迎春丽家  | 3室2厅 | 93.09平米 | 南 北 | 精装 | 有电梯', '高楼层(共18层)2015年建板楼  -  太湖新城（吴江）', '172万', '单价18477元/平米')
('https://image1.ljcdn.com/320500-inspection/64270452-76f3-4a4b-8ceb-a84d9aed7d4b.jpg.296x216.jpg', '新湖明珠城望湖苑 5室2厅 592万', '新湖明珠城望湖苑  | 5室2厅 | 270平米 | 暂无数据 | 其他 | 有电梯', '低楼层(共22层)2016年建板楼  -  太湖新城（吴江）', '592万', '单价21926元/平米')
('', '吴江新城吾悦广场 1室1厅 45万', '吴江新城吾悦广场  | 1室1厅 | 41平米 | 北 | 精装 | 有电梯', '低楼层(共24层)2015年建板楼  -  太湖新城（吴江）', '45万', '单价10976元/平米')
('https://image1.ljcdn.com/320500-inspection/test-266573d8-5381-442e-9881-c87a50752d88.png.296x216.jpg', '伟业迎春乐家 3室2厅 165万', '伟业迎春乐家  | 3室2厅 | 112.54平米 | 南 | 精装 | 有电梯', '低楼层(共18层)2016年建板楼  -  太湖新城（吴江）', '165万', '单价14662元/平米')
('https://image1.ljcdn.com/320500-inspection/test-0154affe-037b-4f94-89f3-ce833a5b1b8f.png.296x216.jpg', '伟业迎春华府 4室2厅 188万', '伟业迎春华府  | 4室2厅 | 108平米 | 南 | 其他 | 有电梯', '低楼层(共18层)2012年建板楼  -  太湖新城（吴江）', '188万', '单价17408元/平米')
('https://image1.ljcdn.com/320500-inspection/test-0d8a061e-d504-4991-a4fd-aa440366b9a9.png.296x216.jpg', '首开玖珑花园 3室2厅 190万', '首开玖珑花园  | 3室2厅 | 95平米 | 南 北 | 简装 | 有电梯', '中楼层(共34层)2016年建板楼  -  太湖新城（吴江）', '190万', '单价20000元/平米')
('https://image1.ljcdn.com/320500-inspection/test-a030218d-9093-40e6-b769-01111ea3e8fb.png.296x216.jpg', '新城红树湾 3室2厅 184万', '新城红树湾  | 3室2厅 | 89.97平米 | 东南 南 | 其他 | 有电梯', '高楼层(共11层)2016年建板塔结合  -  太湖新城（吴江）', '184万', '单价20452元/平米')
('https://image1.ljcdn.com/320500-inspection/9354d1ba-4037-4daf-a855-2617d618444c.jpg.296x216.jpg', '新湖明珠城罗马苑 4室2厅 550万', '新湖明珠城罗马苑   | 叠拼别墅 | 4室2厅 | 208平米 | 南 北 | 其他 | 无电梯', '下叠(共6层)2016年建板楼  -  太湖新城（吴江）', '550万', '单价26443元/平米')
('', '山湖嘉晖苑 3室2厅 158万', '山湖嘉晖苑  | 3室2厅 | 119.8平米 | 南 | 精装 | 无电梯', '高楼层(共6层)2009年建板楼  -  松陵', '158万', '单价13189元/平米')
