('https://image1.ljcdn.com/420100-inspection/test-73836a4a-1c6f-455a-b480-e5dca7418941.png.296x216.jpg', '万科金域蓝湾， 不临街安静住处，新证但是单价低', '万科金域蓝湾  | 3室1厅 | 91平米 | 东 南 北 | 其他', '低楼层(共34层)2012年建板楼  -  沌口', '180万', '单价19781元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload1da7d6d3-056c-469d-8bec-9c8c91f21921.jpg.296x216.jpg', '金色港湾波西塔诺绝.版联排湖景别墅诚心下调业主', '金色港湾四期  | 6室3厅 | 312.33平米 | 西南 | 其他', '低楼层(共2层)暂无数据  -  沌口', '850万', '单价27215元/平米')
('https://image1.ljcdn.com/420100-inspection/5b6f3dc7-dc6b-49e3-bbee-a998f9ece9b3.jpg.296x216.jpg', '成熟小区，环境舒适，出行方便。带花园', '金色港湾三期  | 3室2厅 | 123平米 | 南 北 | 其他', '低楼层(共6层)暂无数据  -  沌口', '210万', '单价17074元/平米')
('https://image1.ljcdn.com/420100-inspection/62fedfbf-d9db-4a55-b65d-a36698519cf4.JPG.296x216.jpg', '江大联投金色港湾低总价小户型精装修拎包入住', '联投金色港湾星座  | 1室1厅 | 45.9平米 | 东南 | 其他', '高楼层(共33层)塔楼  -  沌口', '78万', '单价16994元/平米')
('https://image1.ljcdn.com/420100-inspection/1160da1b-2ba0-493a-9d72-8bd745e67372.JPG.296x216.jpg', '金色港湾四期  老证   精装四房   视野开阔  观三角湖', '金色港湾四期  | 4室2厅 | 148平米 | 南 北 | 其他', '高楼层(共18层)2008年建板楼  -  沌口', '275万', '单价18582元/平米')
('https://image1.ljcdn.com/420100-inspection/522b72bb-aa7b-403a-9353-5934e93b4d50.JPG.296x216.jpg', '联投金色港湾一期    大户型花园洋房   环境优美舒适', '联投金色港湾一期  | 4室2厅 | 141平米 | 南 | 其他', '低楼层(共7层)2015年建板塔结合  -  沌口', '275万', '单价19504元/平米')
('https://image1.ljcdn.com/420100-inspection/test-45eea26c-ec96-4927-96bd-b6b1e8c7adcc.png.296x216.jpg', '港湾江城 自住精装 经典三房 江景房', '港湾江城  | 3室2厅 | 97.3平米 | 南 西 | 其他 | 有电梯', '中楼层(共31层)2015年建塔楼  -  沌口', '128万', '单价13156元/平米')
('https://image1.ljcdn.com/420100-inspection/d9b41622-b1a6-4bdc-af55-4e054919cd43.JPG.296x216.jpg', '金色港湾三期顶楼复式大户型，环境舒适,： 成熟小区', '金色港湾三期  | 6室3厅 | 244平米 | 南 北 | 其他', '高楼层(共6层)暂无数据  -  沌口', '350万', '单价14345元/平米')
('https://image1.ljcdn.com/420100-inspection/test-8afc74ba-80ba-47a4-bc43-e8b0c5dbee42.png.296x216.jpg', '联投金色港湾一期，小区环境优雅，视野开阔，采光好', '联投金色港湾一期  | 3室1厅 | 119.14平米 | 南 北 | 其他 | 有电梯', '高楼层(共30层)2015年建板塔结合  -  沌口', '205万', '单价17207元/平米')
('https://image1.ljcdn.com/420100-inspection/6cfc2a75-dd47-4e22-b644-61264c71000a.jpg.296x216.jpg', '金色港湾 品质装修 湖景独栋别墅  带家具家电诚心出售', '金色港湾四期  | 8室3厅 | 433.41平米 | 南 北 | 其他', '高楼层(共4层)暂无数据  -  沌口', '1800万', '单价41532元/平米')
('https://image1.ljcdn.com/420100-inspection/a9327879-cdde-4032-88ff-be38df0a85c2.JPG.296x216.jpg', '金色港湾二期 4室2厅 226万', '金色港湾二期  | 4室2厅 | 172.68平米 | 东 南 北 | 其他', '中楼层(共11层)暂无数据  -  沌口', '226万', '单价13088元/平米')
('https://image1.ljcdn.com/420100-inspection/test-4f5734fb-5fb4-4552-bcb6-47942f04a47b.png.296x216.jpg', '爱佳798两房 环境优美 业主诚心出售', '爱佳798  | 2室2厅 | 86平米 | 南 | 其他', '高楼层(共31层)2014年建塔楼  -  沌口', '119万', '单价13838元/平米')
('https://image1.ljcdn.com/420100-inspection/8f87d514-6c0b-43fa-868d-8f75d3c33478.jpg.296x216.jpg', '东方花园精装修复式楼，老证，带大露台', '东方花园A区  | 6室2厅 | 264.93平米 | 南 北 | 其他', '高楼层(共5层)暂无数据  -  沌口', '280万', '单价10569元/平米')
('https://image1.ljcdn.com/420100-inspection/test-76d7c35d-5773-4dbf-abb9-89d131228257.png.296x216.jpg', '万科金域蓝湾 精装三房 无尾款 过户快', '万科金域蓝湾  | 3室2厅 | 91平米 | 东南 | 其他', '中楼层(共34层)2012年建板楼  -  沌口', '190万', '单价20880元/平米')
('https://image1.ljcdn.com/420100-inspection/test-d74d8dc8-559b-4655-8754-c266cbdbff8b.png.296x216.jpg', '学府丽城精装修三房中间楼层非限购岔到买', '学府丽城二期  | 3室2厅 | 90平米 | 南 | 其他', '高楼层(共18层)2016年建板塔结合  -  蔡甸其它', '140万', '单价15556元/平米')
('https://image1.ljcdn.com/420100-inspection/test-c69dc6de-7bc1-4a5c-a7f2-c6bea94e0a24.png.296x216.jpg', '爱佳798三房 环境优美 业主诚心出售', '爱佳798  | 3室2厅 | 100.57平米 | 南 北 | 其他', '高楼层(共11层)2017年建塔楼  -  沌口', '160万', '单价15910元/平米')
('', '青澳都市尚巢 户型方正 看房方便', '青澳都市尚巢  | 3室1厅 | 54.08平米 | 南 | 其他 | 有电梯', '低楼层(共18层)2015年建塔楼  -  沌口', '80万', '单价14793元/平米')
('', '万科金域蓝湾 精装三房 享受管家服务', '万科金域蓝湾  | 3室2厅 | 133平米 | 南 | 其他', '中楼层(共33层)2015年建板楼  -  沌口', '350万', '单价26316元/平米')
('', '武汉经开万达广场 1室1厅 36万', '武汉经开万达广场  | 1室1厅 | 50平米 | 南 | 其他', '中楼层(共30层)板楼  -  沌口', '36万', '单价7200元/平米')
('', '武汉经开万达广场 1室1厅 38万', '武汉经开万达广场  | 1室1厅 | 55平米 | 南 | 其他', '低楼层(共30层)板楼  -  沌口', '38万', '单价6910元/平米')
('', '中环湖畔 1室1厅 55万', '中环湖畔  | 1室1厅 | 45.5平米 | 南 | 其他', '中楼层(共25层)板楼  -  沌口', '55万', '单价12088元/平米')
('', '金桥普林斯顿 精装四房  复式楼  可直接购买', '金桥普林斯顿  | 4室2厅 | 88.26平米 | 南 | 其他', '高楼层(共18层)板楼  -  蔡甸其它', '160万', '单价18129元/平米')
('', '泰合百花公园 4室3厅 350万', '泰合百花公园  | 4室3厅 | 168平米 | 南 北 | 其他', '高楼层(共6层)暂无数据  -  沌口', '350万', '单价20834元/平米')
('', '配套齐全，老证后期税费低！小区环境优美！！！', '联投金色港湾一期  | 3室1厅 | 118.32平米 | 南 | 其他 | 有电梯', '低楼层(共32层)2015年建板塔结合  -  沌口', '199万', '单价16819元/平米')
('', '金荷花园   四房设计   采光充足', '金荷花园  | 4室3厅 | 161.65平米 | 南 | 其他 | 无电梯', '高楼层(共7层)暂无数据  -  沌口', '165万', '单价10208元/平米')
('', '宁康园 3室2厅 185万', '宁康园  | 3室2厅 | 121.24平米 | 南 北 | 其他', '高楼层(共6层)暂无数据  -  沌口', '185万', '单价15259元/平米')
('', '万科金域蓝湾 精装三房 享受管家服务', '万科金域蓝湾  | 2室2厅 | 85平米 | 南 | 其他', '高楼层(共33层)2015年建板楼  -  沌口', '175万', '单价20589元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload959fe45b-1cba-4512-9547-cd51854a35b4.jpg.296x216.jpg', '成熟小区，环境舒适，出行方便 有赠送大露台20-30平米', '金色港湾三期  | 4室2厅 | 131.59平米 | 南 | 其他', '低楼层(共6层)2004年建板楼  -  沌口', '280万', '单价21279元/平米')
('', '楼层好 户型正 采光好 交通方便', '中环湖畔  | 1室1厅 | 85平米 | 南 | 其他', '中楼层(共25层)板楼  -  沌口', '80万', '单价9412元/平米')
('', '金色港湾二期   人车分流  环境优美  安全舒适', '金色港湾二期  | 1室1厅 | 47.59平米 | 南 | 其他', '中楼层(共6层)暂无数据  -  沌口', '78万', '单价16390元/平米')
('', '学府丽城二期 2室2厅 105万', '学府丽城二期  | 2室2厅 | 81平米 | 南 | 其他', '中楼层(共18层)2016年建板塔结合  -  蔡甸其它', '105万', '单价12963元/平米')
('', '【链家真房源】万科金域蓝湾 交通便利精装小三房', '万科金域蓝湾  | 3室2厅 | 91平米 | 南 北 | 精装', '低楼层(共18层)2016年建板楼  -  沌口', '210万', '单价23077元/平米')
('https://image1.ljcdn.com/420100-inspection/test-f865b8f5-015c-4369-b444-d2e28e016366.png.296x216.jpg', '海伦大户型 采光足  楼层好 配套齐全', '海伦春天二期  | 3室2厅 | 103.02平米 | 南 | 其他 | 有电梯', '高楼层(共31层)2015年建板楼  -  沌口', '180万', '单价17473元/平米')
('', '交通方便 户型正 采光好 楼层好', '中环湖畔  | 1室1厅 | 45平米 | 南 | 其他', '中楼层(共25层)板楼  -  沌口', '80万', '单价17778元/平米')
('https://image1.ljcdn.com/420100-inspection/test-c8e70450-32c5-40c6-85dc-5a72db681113.png.296x216.jpg', '精装自住两房，朝南户型，采光充足。', '中环湖畔  | 2室1厅 | 92平米 | 南 | 精装', '低楼层(共18层)板楼  -  沌口', '140万', '单价15218元/平米')
('', '蔡甸精巧毛坯两房 全南户型 中间楼层 采光好', '常福国际商务广场  | 2室2厅 | 88.2平米 | 南 | 其他', '中楼层(共30层)2014年建板楼  -  蔡甸其它', '75万', '单价8504元/平米')
('', '金色港湾四期洋房 高楼层采光好 老证 业主自住 安静', '金色港湾四期  | 3室2厅 | 133平米 | 南 北 | 精装', '高楼层(共6层)2008年建板楼  -  沌口', '238万', '单价17895元/平米')
('https://image1.ljcdn.com/420100-inspection/78eb500e-168e-41b0-9a17-2c862fd5a0f5.JPG.296x216.jpg', '装修优良，可办公可居家！！！！！！！！！', 'ICC汉阳国际公寓  | 2室2厅 | 55.09平米 | 南 | 其他', '高楼层(共19层)2015年建塔楼  -  沌口', '95万', '单价17245元/平米')
('', '金色港湾三期 空中别墅 客厅挑空 带露台 老证 观湖', '金色港湾三期  | 4室2厅 | 183平米 | 南 北 | 简装', '高楼层(共6层)板楼  -  沌口', '285万', '单价15574元/平米')
('https://image1.ljcdn.com/420100-inspection/test-13f4e552-44b4-4eea-8a07-98aef1cd034a.png.296x216.jpg', '万科金域蓝湾 精装三房 享受管家服务', '万科金域蓝湾  | 3室1厅 | 85平米 | 南 | 其他', '低楼层(共33层)2015年建板楼  -  沌口', '186万', '单价21883元/平米')
('', '金港五期 主打四居 位置好 中间楼层 采光好 装修不错', '金色港湾五期  | 4室2厅 | 187平米 | 南 | 精装', '中楼层(共44层)暂无数据  -  沌口', '380万', '单价20321元/平米')
('', '户型正气 采光充足 位置佳 诚意卖', '博学尚品  | 2室2厅 | 61.85平米 | 东南 | 其他', '中楼层(共31层)2013年建塔楼  -  沌口', '75万', '单价12127元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload8cb8de03-5b6c-492b-8a28-0401f0a94368.jpg.296x216.jpg', '中环湖畔 精装一房 业主诚心出售', '中环湖畔  | 1室1厅 | 35平米 | 南 | 其他', '中楼层(共25层)板楼  -  沌口', '42万', '单价12000元/平米')
('', '海伦春天二期 5室3厅 360万', '海伦春天二期  | 5室3厅 | 167平米 | 南 | 其他', '低楼层(共4层)暂无数据  -  沌口', '360万', '单价21557元/平米')
('https://image1.ljcdn.com/420100-inspection/test-f3f4f8d1-4f5a-495f-96d3-0bb31b1b4973.png.296x216.jpg', '天鹅湖假日山庄 3室2厅 170万', '天鹅湖假日山庄  | 3室2厅 | 126平米 | 南 | 其他', '高楼层(共5层)暂无数据  -  沌口', '170万', '单价13493元/平米')
('', '金色港湾四期 精装3房 此房老证 天台可以种花', '金色港湾四期  | 5室3厅 | 129平米 | 南 北 | 其他', '高楼层(共18层)板楼  -  沌口', '296万', '单价22946元/平米')
('', '博学尚品 2室1厅 58万', '博学尚品  | 2室1厅 | 62平米 | 南 北 | 其他', '中楼层(共31层)2013年建塔楼  -  沌口', '58万', '单价9355元/平米')
('https://image1.ljcdn.com/420100-inspection/046f04e3-de0c-4f3b-9842-1b59313cf18e.JPG.296x216.jpg', '【链家真房源】泰合百花公园 3室2厅 精装 复式', '泰合百花公园  | 3室2厅 | 136.05平米 | 南 北 | 其他', '高楼层(共8层)暂无数据  -  沌口', '204万', '单价14995元/平米')
('', '学府丽城三期 装修好 中间楼层采光好 正规三房', '学府丽城三期  | 3室2厅 | 95.5平米 | 南 北 | 其他', '中楼层(共11层)暂无数据  -  蔡甸其它', '132万', '单价13822元/平米')
('https://image1.ljcdn.com/420100-inspection/test-6cc197e6-7627-48b8-b807-cce977580d7e.png.296x216.jpg', '爱佳798两房 环境优美 人车分流', '爱佳798  | 2室1厅 | 91平米 | 南 | 其他', '中楼层(共31层)2014年建塔楼  -  沌口', '145万', '单价15935元/平米')
('', '金港二期 装修还行 顶层复式 观湖 老证满五年', '金色港湾二期  | 5室4厅 | 205平米 | 南 北 | 简装', '高楼层(共6层)暂无数据  -  沌口', '320万', '单价15610元/平米')
('', '东风阳光城黄馨苑两房 小区环境优美 交通便利', '东风阳光城黄馨苑  | 2室2厅 | 90平米 | 南 | 精装', '低楼层(共18层)2012年建塔楼  -  沌口', '148万', '单价16445元/平米')
('https://image1.ljcdn.com/420100-inspection/test-58726525-a8ea-413a-870d-8e4125aaeadf.png.296x216.jpg', '联投金色港湾 70年住宅 装修好 配套齐全 看房方便', '联投金色港湾星座  | 1室0厅 | 46平米 | 东南 | 精装', '高楼层(共33层)塔楼  -  沌口', '85万', '单价18479元/平米')
('', '爱佳798 2室2厅 125万', '爱佳798  | 2室2厅 | 84.24平米 | 南 | 其他', '高楼层(共33层)2017年建塔楼  -  沌口', '125万', '单价14839元/平米')
('https://image1.ljcdn.com/420100-inspection/test-4a8a00ed-4ed7-4522-a9dc-282e7abb501f.png.296x216.jpg', '湘隆时代大公馆  70年产权  环境优美  生活便利', '湘隆时代大公馆  | 1室0厅 | 29平米 | 南 | 其他', '高楼层(共6层)暂无数据  -  沌口', '59.8万', '单价20621元/平米')
('', '摩根空间 3室1厅 60万', '摩根空间  | 3室1厅 | 49平米 | 南 | 其他', '高楼层(共19层)2016年建塔楼  -  沌口', '60万', '单价12245元/平米')
('', '【链家真房源】联投金色港湾剑桥郡 诚意出售毛坯洋房', '联投金色港湾剑桥郡  | 3室2厅 | 96平米 | 南 北 | 毛坯', '高楼层(共4层)暂无数据  -  沌口', '220万', '单价22917元/平米')
('https://image1.ljcdn.com/420100-inspection/a42e145a-5280-4e0d-b453-40d4268348a5.JPG.296x216.jpg', '联投金色港湾星座江大五号门 一室一厅一厨一卫总价低', '联投金色港湾星座  | 2室1厅 | 50.82平米 | 南 | 其他', '低楼层(共33层)塔楼  -  沌口', '80万', '单价15742元/平米')
('', '户型正气 采光好 楼层佳 位置好', '爱佳798  | 2室2厅 | 85平米 | 南 | 其他 | 有电梯', '中楼层(共34层)2017年建塔楼  -  沌口', '135万', '单价15883元/平米')
('https://image1.ljcdn.com/420100-inspection/test-7992a4f4-3767-4ba2-80dd-32ffaf9e5c72.png.296x216.jpg', '爱佳798 2室2厅 137万', '爱佳798  | 2室2厅 | 89平米 | 东南 | 其他', '低楼层(共31层)2014年建塔楼  -  沌口', '137万', '单价15394元/平米')
('', '中构银城 住宅性质小户型 地铁口 总价低', '中构银城  | 1室1厅 | 43.66平米 | 北 | 其他', '高楼层(共11层)板楼  -  沌口', '60万', '单价13743元/平米')
('', '摩根空间 2室1厅 57万', '摩根空间  | 2室1厅 | 48.14平米 | 南 | 其他', '低楼层(共19层)2016年建塔楼  -  沌口', '57万', '单价11841元/平米')
('', '金色港湾四期 2室2厅 190万', '金色港湾四期  | 2室2厅 | 125平米 | 南 北 | 其他', '低楼层(共18层)暂无数据  -  沌口', '190万', '单价15200元/平米')
('https://image1.ljcdn.com/420100-inspection/7569d556-51ce-4f1e-8c12-739843892c87.JPG.296x216.jpg', '海伦大户型 采光足 交通便利，配套完善！', '海伦春天二期  | 5室3厅 | 160平米 | 东南 | 其他', '中楼层(共6层)暂无数据  -  沌口', '480万', '单价30000元/平米')
('', '金荷花园   两房设计   采光充足  环境优美', '金荷花园  | 2室2厅 | 94平米 | 南 | 其他 | 无电梯', '高楼层(共6层)暂无数据  -  沌口', '118万', '单价12554元/平米')
('https://image1.ljcdn.com/420100-inspection/test-286d78ca-2b32-421d-ad39-b70d3c7a11ff.png.296x216.jpg', '金色港湾五期两房，精装居家小户型，中高楼层视野好。', '金色港湾五期  | 2室1厅 | 68.79平米 | 东北 | 其他', '高楼层(共34层)暂无数据  -  沌口', '125万', '单价18172元/平米')
('', '水木清华 2室2厅 180万', '水木清华  | 2室2厅 | 131平米 | 南 | 其他 | 无电梯', '高楼层(共6层)2004年建板楼  -  沌口', '180万', '单价13741元/平米')
('', '万科金域蓝湾 精装四房 享受管家服务', '万科金域蓝湾  | 4室2厅 | 148平米 | 南 | 其他', '中楼层(共26层)2013年建板楼  -  沌口', '400万', '单价27028元/平米')
('', '武汉经开万达广场    40年产权   生活配套齐全', '武汉经开万达广场  | 1室0厅 | 35平米 | 东南 | 其他', '中楼层(共30层)板楼  -  沌口', '33.5万', '单价9572元/平米')
('https://image1.ljcdn.com/420100-inspection/test-f8541f56-9e17-4687-9dad-a58ecd842c9e.png.296x216.jpg', '金色港湾四期 精装四房 三角湖 老证 无尾款', '金色港湾四期  | 4室2厅 | 164.15平米 | 东南 | 其他 | 有电梯', '低楼层(共18层)暂无数据  -  沌口', '320万', '单价19495元/平米')
('', '东风阳光城青荷苑 4室2厅 210万', '东风阳光城青荷苑  | 4室2厅 | 146.8平米 | 南 | 其他 | 无电梯', '高楼层(共5层)暂无数据  -  沌口', '210万', '单价14306元/平米')
('', '金色港湾三期 成熟小区，出行方便。顶楼复式大户型', '金色港湾三期  | 6室3厅 | 219平米 | 南 北 | 其他', '高楼层(共6层)板楼  -  沌口', '258万', '单价11781元/平米')
('', '40年产权的，交通方便，面积小，总价低', '中环湖畔  | 1室1厅 | 46平米 | 南 | 其他', '低楼层(共25层)板楼  -  沌口', '48万', '单价10435元/平米')
('', '金色港湾三期 4室2厅 260万', '金色港湾三期  | 4室2厅 | 219平米 | 南 北 | 其他', '高楼层(共6层)板楼  -  沌口', '260万', '单价11873元/平米')
('https://image1.ljcdn.com/x-se/hdic-frame/7574ce65-49dc-4c2e-a3d9-0f90574a7cd2.png.280x210.jpg', '中间楼层 老证 交通便利 配套齐全 适合改善刚需客户', '嘎纳印象  | 3室2厅 | 90平米 | 南 | 精装', '中楼层(共32层)2011年建板楼  -  沌口', '170万', '单价18889元/平米')
('https://image1.ljcdn.com/420100-inspection/test-0b1e4120-5728-4c97-81c5-5edb3ecf32c5.png.296x216.jpg', '金色港湾四期 中装 老证 无尾款 过户快', '金色港湾四期  | 3室2厅 | 134.37平米 | 南 北 | 其他', '高楼层(共11层)暂无数据  -  沌口', '220万', '单价16373元/平米')
('', '枫景国际公寓 2室1厅 64万', '枫景国际公寓  | 2室1厅 | 42平米 | 南 | 其他 | 有电梯', '高楼层(共9层)2012年建塔楼  -  沌口', '64万', '单价15239元/平米')
('', '沌口 水木清华 精装三房 老证', '水木清华  | 3室2厅 | 131平米 | 南 | 其他', '中楼层(共6层)暂无数据  -  沌口', '205万', '单价15649元/平米')
('', '【链家真房源】万科翡翠玖玺 万科物业 精装 拎包入住', '万科翡翠玖玺  | 4室2厅 | 155.22平米 | 南 北 | 精装', '高楼层(共32层)2019年建板楼  -  沌口', '380万', '单价24482元/平米')
('', '海天幸福天地一期 1室1厅 65万', '海天幸福天地一期  | 1室1厅 | 54.17平米 | 南 | 其他 | 有电梯', '高楼层(共32层)板楼  -  沌口', '65万', '单价12000元/平米')
('https://image1.ljcdn.com/420100-inspection/test-9cc291f2-a2d6-4d23-9228-5cbc511687cc.png.296x216.jpg', '此房满五唯一，金色港湾四期，无抵押，房屋暂时空置。', '金色港湾四期  | 3室2厅 | 132.45平米 | 东 西 | 其他', '高楼层(共11层)2008年建板楼  -  沌口', '212万', '单价16007元/平米')
('', '泰合百花公园 3室2厅 165万', '泰合百花公园  | 3室2厅 | 105平米 | 南 | 其他', '低楼层(共6层)暂无数据  -  沌口', '165万', '单价15715元/平米')
('', '中环湖畔 40年产权，老证，面积小，总价低', '中环湖畔  | 1室1厅 | 44.38平米 | 南 北 | 其他', '低楼层(共25层)板楼  -  沌口', '45万', '单价10140元/平米')
('', '长江楚韵 一线临江 经典三房 自住精装修 赠送面积大', '长江楚韵  | 3室2厅 | 96.69平米 | 南 | 其他 | 有电梯', '中楼层(共33层)2013年建板塔结合  -  沌口', '145万', '单价14997元/平米')
('', '长江楚韵 次新小区 毛坯房 户型好 无限购 江景房', '长江楚韵  | 3室2厅 | 116.97平米 | 南 | 其他 | 有电梯', '高楼层(共31层)2013年建板塔结合  -  沌口', '150万', '单价12824元/平米')
('https://image1.ljcdn.com/420100-inspection/test-c33fdbf5-3a9a-4d63-ae3c-4049824989c8.png.296x216.jpg', '三角湖地铁口 房型正 采光好 交通便利', '金色港湾四期  | 3室2厅 | 126.22平米 | 西南 | 其他', '中楼层(共17层)2008年建板楼  -  沌口', '210万', '单价16638元/平米')
('', '武汉经开万达广场 1室1厅 43万', '武汉经开万达广场  | 1室1厅 | 43平米 | 南 | 其他', '中楼层(共30层)板楼  -  沌口', '43万', '单价10000元/平米')
('', '老证精装大三房 公摊低 交通便捷 小区环境优 居家适宜', '宁康园  | 3室2厅 | 107平米 | 南 | 其他', '高楼层(共7层)暂无数据  -  沌口', '160万', '单价14954元/平米')
('', '爱佳798 2室2厅 140万', '爱佳798  | 2室2厅 | 88平米 | 南 | 精装', '低楼层(共33层)2017年建塔楼  -  沌口', '140万', '单价15910元/平米')
('', '成熟小区，环境舒适，出行方便。两房带天然气.....', '金色港湾五期  | 2室2厅 | 81.68平米 | 南 | 其他 | 有电梯', '高楼层(共30层)2012年建塔楼  -  沌口', '100万', '单价12243元/平米')
('https://image1.ljcdn.com/420100-inspection/test-d3d7a823-83d0-4760-b0c0-4d058cfd6e79.png.296x216.jpg', '中环湖畔，三房经典户型，采光充足', '中环湖畔  | 3室2厅 | 126.32平米 | 南 北 | 其他', '低楼层(共18层)2009年建板楼  -  沌口', '175万', '单价13854元/平米')
('', '水木清华精装大三房 小区绿化好 配套方便齐全 公摊小', '水木清华  | 3室2厅 | 124.98平米 | 南 北 | 其他', '中楼层(共6层)暂无数据  -  沌口', '190万', '单价15203元/平米')
('', '泰合百花花园   老证  无贷款  采光好', '泰合百花公园  | 4室2厅 | 140平米 | 南 | 其他', '中楼层(共8层)暂无数据  -  沌口', '230万', '单价16429元/平米')
('', '联投金色港湾两房 小区环境优雅  视野宽阔 采光充足', '联投金色港湾铂睿  | 2室1厅 | 79平米 | 西南 | 其他 | 有电梯', '高楼层(共32层)2017年建板塔结合  -  沌口', '150万', '单价18988元/平米')
('', '金港二期 复式五居 满五年 配套齐全 环境好安静', '金色港湾二期  | 5室2厅 | 170.99平米 | 南 北 | 精装', '高楼层(共6层)暂无数据  -  沌口', '255万', '单价14914元/平米')
('https://image1.ljcdn.com/420100-inspection/test-90023eb2-d293-4cbb-89b9-71392fbe4e0a.png.296x216.jpg', '金色港湾四期 毛坯三房 可自己设计装修', '金色港湾四期  | 3室2厅 | 126.22平米 | 东南 西南 | 毛坯', '中楼层(共17层)2008年建板楼  -  沌口', '190万', '单价15054元/平米')
('', '万科金域蓝湾 精装三房 享受管家服务', '万科金域蓝湾  | 3室2厅 | 91.6平米 | 南 北 | 其他', '低楼层(共34层)2012年建板楼  -  沌口', '198万', '单价21616元/平米')
('', '此房两证满五不唯一，全明格局，采光好，复式楼', '泰合百花公园  | 3室2厅 | 121.12平米 | 南 | 其他', '高楼层(共8层)暂无数据  -  沌口', '200万', '单价16513元/平米')
('', '海伦小镇 2室2厅 100万', '海伦小镇  | 2室2厅 | 95平米 | 南 | 其他', '中楼层(共33层)2020年建板楼  -  蔡甸其它', '100万', '单价10527元/平米')
('', '华茂小米公寓 1室1厅1厨1卫 中装 中高层采光好', '华茂小米公寓  | 1室1厅 | 37.11平米 | 南 | 简装 | 有电梯', '中楼层(共16层)2012年建塔楼  -  沌口', '35万', '单价9432元/平米')
('https://image1.ljcdn.com/420100-inspection/test-a4e69166-dae7-43ee-afdd-311ab9b17de0.png.296x216.jpg', '港湾江城 南北通透大户型 毛坯房 房东置换 诚心卖', '港湾江城  | 4室2厅 | 139.19平米 | 南 北 | 其他 | 有电梯', '中楼层(共32层)2015年建塔楼  -  沌口', '160万', '单价11496元/平米')
('https://image1.ljcdn.com/420100-inspection/test-29831535-84a2-4a37-953a-b68a0b74e4a9.png.296x216.jpg', '联投金色港湾，毛坯洋房，中间楼层，采光好，视野好', '联投金色港湾剑桥郡  | 3室2厅 | 106.72平米 | 东 西 | 其他', '中楼层(共7层)2017年建板塔结合  -  沌口', '230万', '单价21552元/平米')
('', '千晴岸两房 环境优美 业主诚心出售', '千晴岸  | 3室1厅 | 87平米 | 南 | 其他', '高楼层(共26层)暂无数据  -  沌口', '135万', '单价15518元/平米')
('https://image1.ljcdn.com/420100-inspection/test-e7ab4024-54ba-40fc-9614-1d3e01cf285e.png.296x216.jpg', '【链家真房源】湘隆时代大公馆 3室2厅 精装', '湘隆时代大公馆  | 3室2厅 | 128平米 | 南 | 精装', '高楼层(共26层)板楼  -  沌口', '256万', '单价20000元/平米')
('', '天鹅湖假日山庄成熟小区，环境舒适，出行方便', '天鹅湖假日山庄  | 4室2厅 | 87.26平米 | 南 北 | 其他', '低楼层(共5层)暂无数据  -  沌口', '150万', '单价17191元/平米')
