('https://image1.ljcdn.com/610100-inspection/test-033254d9-8de1-413d-9616-5f0c5068463a.png.296x216.jpg', '南北通透精装修，双指标，小高层，户型方正，采光好', '长征365  ', '高楼层(共11层)板塔结合  -  高新', '256万', '单价18608元/平米')
('https://image1.ljcdn.com/610100-inspection/15382d19-fdc7-4d2b-a44a-0f3f48f9ef3c.jpg.296x216.jpg', '大学城优质小区户型设计合理大三居', '忆江南  ', '中楼层(共27层)板塔结合  -  长安', '176万', '单价12957元/平米')
('https://image1.ljcdn.com/610100-inspection/test-8f6ea807-e3fa-44f2-b41a-bb5526582fcb.png.296x216.jpg', '卡布奇诺国际社区精装两居，满三满二交税少，中间楼栋', '卡布奇诺国际社区  ', '低楼层(共33层)板塔结合  -  曲江', '95万', '单价15554元/平米')
('https://image1.ljcdn.com/610100-inspection/2b3b344f-4764-4bf3-afb4-07b460d8a605.jpg.296x216.jpg', '凤栖原地铁口，大三居南北通透，总价低，随时看房', '吉源美郡  ', '高楼层(共6层)板楼  -  长安', '150万', '单价11738元/平米')
('https://image1.ljcdn.com/610100-inspection/test-7ccf5baa-c28d-4224-b76b-83001c45f731.png.296x216.jpg', '大华精装经典两居 带阳台 业主靠谱售', '大华曲江公园世家三期  ', '低楼层(共18层)板塔结合  -  曲江', '143万', '单价15821元/平米')
('https://image1.ljcdn.com/610100-inspection/1f5881d9-36c1-413a-b095-75341b1173f4.jpg.296x216.jpg', '带高新国际指标+总价低+南北通透两居', '紫薇田园都市B区  ', '高楼层(共6层)板楼  -  高新', '155万', '单价19117元/平米')
('https://image1.ljcdn.com/610100-inspection/test-d8530cbf-4c11-40e8-adba-acb4cd115f8b.png.296x216.jpg', '晶鑫丽座，标准两居，长安广场旁成熟商圈，风景宜人', '晶鑫丽座  ', '中楼层(共25层)暂无数据  -  长安', '103万', '单价13802元/平米')
('https://image1.ljcdn.com/610100-inspection/790b5b7d-35ca-4bb0-affa-84e4e43f7615.jpg.296x216.jpg', '三居全明，南北通透，户型端正，婚房精装，未租未住。', '太阳新城  ', '高楼层(共6层)板楼  -  长安', '160万', '单价12356元/平米')
('https://image1.ljcdn.com/610100-inspection/test-74cd5fd2-89e4-41e0-8d69-0ed119bba2be.png.296x216.jpg', '满三满二 纯南户型 业主诚心不临街 装修舒适 保持新', '智慧城  ', '中楼层(共10层)暂无数据  -  长安', '118万', '单价14297元/平米')
('https://image1.ljcdn.com/610100-inspection/4ef874c6-cc4f-4ec3-968a-ec6b1811b515.jpg.296x216.jpg', '毛坯三居室  品质物业  业主诚意出售', '荣兴云天  ', '高楼层(共24层)暂无数据  -  长安', '240万', '单价14877元/平米')
('https://image1.ljcdn.com/610100-inspection/test-bf146b73-594b-4701-85d1-f67ab73ec6a8.png.296x216.jpg', '舒适大三居，亮视野中楼层， 黄河就在家门口', '富力城北区  ', '中楼层(共11层)板楼  -  长安', '208万', '单价14961元/平米')
('https://image1.ljcdn.com/610100-inspection/test-84cd39a1-e03c-47d3-96de-cc42933fcec8.png.296x216.jpg', '凤栖原地铁口 天都佳苑 精装大三居 南北透通', '天都佳苑  ', '中楼层(共31层)塔楼  -  长安', '175万', '单价13892元/平米')
('https://image1.ljcdn.com/610100-inspection/58596e92-28de-41c7-a872-912bea559ecd.JPG.296x216.jpg', '户型好，南北通透，视野开阔，采光好', '大华曲江公园世家二期  ', '高楼层(共17层)塔楼  -  曲江', '480万', '单价17498元/平米')
('https://image1.ljcdn.com/610100-inspection/d14a7c0d-b7e2-4664-bb59-a91b74a4a6d4.jpg.296x216.jpg', '新小区 两室好房 带阳台 采光好 不临街 最 好 户型', '卡布奇诺国际社区  ', '高楼层(共33层)板塔结合  -  曲江', '135万', '单价16370元/平米')
('https://image1.ljcdn.com/610100-inspection/84e2bd34-1b74-4627-8adb-a6d5047d3c10.jpg.296x216.jpg', '长安区天都佳苑 满三满二 业主诚心出售', '天都佳苑  ', '低楼层(共31层)塔楼  -  长安', '125万', '单价13889元/平米')
('https://image1.ljcdn.com/610100-inspection/49916323-c80c-4b7c-9b32-f55fd9743689.JPG.296x216.jpg', '南北通透，两卧朝南大三居，环境好，毛坯，看房方便！', '天赐颐府  ', '高楼层(共18层)板楼  -  长安', '252万', '单价16579元/平米')
('https://image1.ljcdn.com/610100-inspection/test-c50520e8-20e8-43df-b7a5-55028abcc3ae.png.296x216.jpg', '曲江二期 稀 缺毛坯房 标准大三室 中 心位置 诚心出售', '曲江澜山  ', '中楼层(共32层)板塔结合  -  曲江', '170万', '单价12465元/平米')
('https://image1.ljcdn.com/610100-inspection/0e8de17f-3577-4af7-ad5c-312d6d721a3f.jpg.296x216.jpg', '腾业南院 精装大三居 带六小 业主诚心卖 看房方便', '腾业南院  ', '高楼层(共27层)板楼  -  高新', '270万', '单价21162元/平米')
('https://image1.ljcdn.com/610100-inspection/97563748-c8f4-4c42-8071-cbb8e1a6844b.jpg.296x216.jpg', '富力城优质两室 交通便利 配套成熟 满三满二 诚心出售', '富力城南区  ', '中楼层(共30层)板塔结合  -  长安', '146万', '单价16565元/平米')
('https://image1.ljcdn.com/610100-inspection/c42cb188-43b7-4915-b61c-ca7391cdb291.jpg.296x216.jpg', '曲江澜山  南北通透 楼层适中 视野采光较好 配套成熟', '曲江澜山  ', '中楼层(共32层)板塔结合  -  曲江', '128万', '单价13626元/平米')
('https://image1.ljcdn.com/610100-inspection/test-ded21adb-012a-4994-bffa-9ba8acacba27.png.296x216.jpg', '曲江澜山 精装两室93.5平 西南朝向', '曲江澜山  ', '低楼层(共32层)板塔结合  -  曲江', '128万', '单价13690元/平米')
('https://image1.ljcdn.com/610100-inspection/13d25774-204f-4a53-803a-6f4d118889da.JPG.296x216.jpg', '房子是小区少见的小户型纯南，户型方正，', '大华曲江公园世家二期  ', '高楼层(共16层)板塔结合  -  曲江', '125万', '单价17832元/平米')
('https://image1.ljcdn.com/610100-inspection/rsp_pic_upload1092ecf0-8b95-44f7-be59-c45ff7f332eb.JPG.296x216.jpg', '大华公园世家 别墅 高品质 毛坯 满五满二', '大华曲江公园世家二期  ', '3层板楼  -  曲江', '520万', '单价21985元/平米')
('https://image1.ljcdn.com/610100-inspection/dab3f256-0783-4b94-9953-b76ac79e5a7f.JPG.296x216.jpg', '近地铁  采光好  楼层地  小区环境优美', '大华曲江公园世家三期  ', '低楼层(共32层)塔楼  -  曲江', '150万', '单价15612元/平米')
('https://image1.ljcdn.com/610100-inspection/a38d0375-1634-42c8-830d-e5f19100f7b1.jpg.296x216.jpg', '智慧城 洋房小高层 精装修三居室南北通透证在手可按揭', '智慧城  ', '中楼层(共10层)板楼  -  长安', '195万', '单价13830元/平米')
('https://image1.ljcdn.com/610100-inspection/3b3804a6-2bf3-4c78-8459-b4ee0765fa05.JPG.296x216.jpg', '大华公园世家别墅 送花园露台 满五满二 送两个车位', '大华曲江公园世家二期  ', '3层板楼  -  曲江', '540万', '单价22500元/平米')
('https://image1.ljcdn.com/610100-inspection/8ad04a2b-5697-4438-bcb8-43b26ca7306a.JPG.296x216.jpg', '房子为2+1户型，南北通透，全明户型，采光好', '大华曲江公园世家二期  ', '高楼层(共16层)板塔结合  -  曲江', '160万', '单价17700元/平米')
('https://image1.ljcdn.com/610100-inspection/6eee4ad9-14a4-4819-9bc2-29a9d97019f9.jpg.296x216.jpg', '房本在手  六小三中 总价低  业主诚心出售', '东尚蜂鸟  ', '中楼层(共28层)塔楼  -  高新', '73万', '单价15006元/平米')
('https://image1.ljcdn.com/610100-inspection/5579345d-4c0f-48af-9104-b4aa23c4ba30.jpg.296x216.jpg', '长安街精装大四房，业主自住诚意出售', '悦明园  ', '高楼层(共6层)板楼  -  长安', '153万', '单价10409元/平米')
('https://image1.ljcdn.com/610100-inspection/test-c8e804bb-fd72-4d6c-9e4f-ffc36f81b655.png.296x216.jpg', '曲江观山悦+婚房装修+南北通透+楼层好，无遮挡', '曲江观山悦  ', '高楼层(共28层)板塔结合  -  曲江', '230万', '单价16053元/平米')
('https://image1.ljcdn.com/610100-inspection/570889e3-eaf0-42eb-9c7b-85a8e8a3baff.jpg.296x216.jpg', '带高新国际指标3室 南北通透中间楼层 业主诚售', '紫薇田园都市E区  ', '中楼层(共6层)板楼  -  高新', '290万', '单价21602元/平米')
('https://image1.ljcdn.com/610100-inspection/f03264cb-f7ba-4c56-a3e0-e3681c87690b.jpg.296x216.jpg', '长征365 带高新国际指标，精装修 南北通透三居室', '长征365  ', '中楼层(共11层)板塔结合  -  高新', '247.6万', '单价17997元/平米')
('https://image1.ljcdn.com/610100-inspection/aa3f9374-6a32-42a1-947a-7d68bbf265c0.jpg.296x216.jpg', '锦业路 地铁6号线 精致装修 温馨一居', '东尚蜂鸟  ', '低楼层(共31层)塔楼  -  高新', '72万', '单价17062元/平米')
('https://image1.ljcdn.com/610100-inspection/test-a14b5b69-e55a-4b35-a659-f477b06b76bf.png.296x216.jpg', '观山悦南北通透正规三室 毛坯可按揭 采光好', '曲江观山悦  ', '高楼层(共28层)板塔结合  -  曲江', '215万', '单价16950元/平米')
('https://image1.ljcdn.com/610100-inspection/rsp_pic_upload4f87f0ce-00f9-4eff-9671-ea8de0171d76.jpg.296x216.jpg', '紫薇K区大复试，带国际指标，诚心出售，带55平车库。', '紫薇田园都市K区  ', '低楼层(共3层)板楼  -  高新', '380万', '单价27667元/平米')
('https://image1.ljcdn.com/610100-inspection/test-7567c6e0-0696-4bd8-b118-7339ca962751.png.296x216.jpg', '曲江二期 精装四居室 带红木家具 南北通透 不临街', '大华曲江公园世家一期  ', '低楼层(共14层)板塔结合  -  曲江', '285万', '单价20699元/平米')
('https://image1.ljcdn.com/610100-inspection/a015986d-4949-43dc-bf69-9a4796652913.jpg.296x216.jpg', '曲江二期航天城小区  毛坯 看房方便 诚心诚意出售', '西安航天城A区  ', '高楼层(共30层)板塔结合  -  长安', '165万', '单价15069元/平米')
('https://image1.ljcdn.com/610100-inspection/test-17788153-098c-4a70-8eb2-0cade7e485a4.png.296x216.jpg', '曲江大华公园世家五期 小三室毛坯房 看房有钥匙 诚售', '大华曲江公园世家五期  ', '低楼层(共31层)板塔结合  -  曲江', '160万', '单价15424元/平米')
('https://image1.ljcdn.com/610100-inspection/f37fa4aa-1684-47e8-a279-629042cb2a74.jpg.296x216.jpg', '盐业小区3号楼  2室1厅，满五满二', '盐业小区(长安区)  ', '低楼层(共12层)板塔结合  -  长安', '95万', '单价12659元/平米')
('https://image1.ljcdn.com/610100-inspection/test-fcf4f7a1-4f30-4e58-9b5b-612aea419423.png.296x216.jpg', '曲江二期西安航天城 纯南经典一居 公园 学·区 毛坯', '西安航天城A区  ', '中楼层(共33层)板塔结合  -  长安', '78万', '单价14875元/平米')
('https://image1.ljcdn.com/610100-inspection/6f34818d-4840-4290-8ee2-9396b8c50f0d.jpg.296x216.jpg', '曲江观山悦 3室2厅 246万', '曲江观山悦  ', '高楼层(共28层)板楼  -  曲江', '246万', '单价17698元/平米')
('https://image1.ljcdn.com/610100-inspection/test-48360ce9-0837-4235-b0c2-c85c5bc8f969.png.296x216.jpg', '满五满二无增值税，精装，环境好，可观湖，', '富力城北区  ', '低楼层(共24层)板楼  -  长安', '255万', '单价15947元/平米')
('https://image1.ljcdn.com/610100-inspection/4ef501d8-465e-4e8a-863d-f511c951507a.jpg.296x216.jpg', '此房产权明析 房本在手  楼层好 采光足 配套齐全。', '曲江澜山  ', '中楼层(共32层)板塔结合  -  曲江', '125万', '单价13120元/平米')
('https://image1.ljcdn.com/610100-inspection/bef14228-0d5a-4d20-b992-c1917f4c89de.jpg.296x216.jpg', '紫薇田园都市F区   南北通透 精装修  高新国际指标', '紫薇田园都市F区  ', '低楼层(共4层)板楼  -  高新', '750万', '单价30196元/平米')
('https://image1.ljcdn.com/610100-inspection/rsp_pic_uploada5086567-1eba-4dd1-96a7-2fe7c27b1c04.jpg.296x216.jpg', '紫薇田园都市  舒适三居 明厨明卫 精装修 教育配套全', '紫薇田园都市B区  ', '高楼层(共6层)板楼  -  高新', '240万', '单价19355元/平米')
('https://image1.ljcdn.com/610100-inspection/312d421f-60ab-4e25-a824-92dd70853cbd.jpg.296x216.jpg', '曲江澜山 精装大两室 自住房 采光好 不临街 安静居家', '曲江澜山  ', '低楼层(共32层)板塔结合  -  曲江', '123万', '单价13370元/平米')
('https://image1.ljcdn.com/610100-inspection/3a34ddef-fc7b-43cd-b7c4-6ae18f6aa3fd.jpg.296x216.jpg', '精装两室，纯南户型，业主自己重新装修过', '富力城北区  ', '低楼层(共24层)板塔结合  -  长安', '136万', '单价16179元/平米')
('https://image1.ljcdn.com/610100-inspection/d8f01b6e-68dd-4e7d-82d4-720f5f9fe1f2.jpg.296x216.jpg', '大华公园世家 一楼带花园 精装四室带车位 税费少', '大华曲江公园世家一期  ', '低楼层(共5层)板楼  -  曲江', '500万', '单价16718元/平米')
('https://image1.ljcdn.com/610100-inspection/a9b369b5-3485-4380-9990-c9777a08ac31.jpg.296x216.jpg', '海棠别馆 4室2厅 225万', '海棠别馆  ', '低楼层(共15层)板塔结合  -  高新', '225万', '单价19020元/平米')
('https://image1.ljcdn.com/610100-inspection/7cd0c2b0-6262-4b34-ba06-8b0f9f89c404.JPG.296x216.jpg', '视野开阔的两居室 户型好 诚心出售 随时看房', '曲江澜山  ', '高楼层(共32层)板塔结合  -  曲江', '128万', '单价14256元/平米')
('https://image1.ljcdn.com/610100-inspection/b9bd2afe-9ba9-4e5b-a87c-1923ba16d717.jpg.296x216.jpg', '景苑新区 电梯三居 满二年 有房本 单价1.3万', '景苑新区  ', '高楼层(共18层)板楼  -  曲江', '158万', '单价11359元/平米')
('https://image1.ljcdn.com/610100-inspection/0a144515-c70b-4849-88cf-b3d3397567db.JPG.296x216.jpg', '精装修，诚心出售 价格可谈 带两车位', '大华曲江公园世家二期  ', '3层板楼  -  曲江', '550万', '单价20085元/平米')
('https://image1.ljcdn.com/610100-inspection/6b0eb1ba-b70f-4e84-99be-def0c82b3514.jpg.296x216.jpg', '带高新国际指标 楼层适中 采光好', '紫薇田园都市E区  ', '高楼层(共6层)板楼  -  高新', '180万', '单价21061元/平米')
('https://image1.ljcdn.com/610100-inspection/5dbb16d4-9ee8-450c-b9d1-e16e5b97557f.jpg.296x216.jpg', '曲江观山悦+送80平花园、精装修、南北通透、采光好', '曲江观山悦  ', '低楼层(共28层)板塔结合  -  曲江', '230万', '单价17986元/平米')
('https://image1.ljcdn.com/610100-inspection/cc72d793-f772-4f71-a88f-d4656f7894e9.jpg.296x216.jpg', '精装房 南北通透  交通便利 视野宽阔  品牌家具家电送', '万科城  ', '低楼层(共32层)暂无数据  -  长安', '178万', '单价20000元/平米')
('https://image1.ljcdn.com/610100-inspection/test-0d712933-b97d-4662-9abe-9824e6e9faf9.png.296x216.jpg', '山水美景 忆江南 底层全明纯南小两室 有证可按揭', '忆江南  ', '低楼层(共11层)暂无数据  -  长安', '116万', '单价13052元/平米')
('https://image1.ljcdn.com/610100-inspection/a6dd52b6-0c19-4c9d-98cd-f556ee5497b0.jpg.296x216.jpg', '房子户型方正，开发商精装修交房，南北通透', '富力城南区  ', '低楼层(共24层)板楼  -  长安', '280万', '单价17796元/平米')
('https://image1.ljcdn.com/610100-inspection/654a20f1-eb96-4de9-a3e5-b5aa71f0ed4f.JPG.296x216.jpg', '天赐颐府 毛坯三室 中间楼层 产证在手过户方便', '天赐颐府  ', '低楼层(共33层)塔楼  -  长安', '150万', '单价12042元/平米')
('https://image1.ljcdn.com/610100-inspection/a164b12f-af86-48f0-9705-1a9f055fa4e6.JPG.296x216.jpg', '毛坯次新房，东西朝向，赠送80多平米的露台，诚心出售', '大华曲江公园世家二期  ', '高楼层(共16层)板塔结合  -  曲江', '175万', '单价20802元/平米')
('https://image1.ljcdn.com/610100-inspection/55c7d194-f1fb-4699-9fca-ce3037c5e5e4.jpg.296x216.jpg', '观山悦四室两厅 精装修  带赠送面积   交通便利', '曲江观山悦  ', '高楼层(共32层)板楼  -  曲江', '355万', '单价20343元/平米')
('https://image1.ljcdn.com/610100-inspection/03541be9-e9ee-4cab-bfda-a2444d99b863.jpg.296x216.jpg', '精装修，顶楼复式，带露台，大四居，证满两年！', '盛世长安  ', '高楼层(共11层)板塔结合  -  长安', '320万', '单价16327元/平米')
('https://image1.ljcdn.com/610100-inspection/ff043e6c-07ab-46a1-a3c4-fc0bd6e6f785.JPG.296x216.jpg', '茗景城 顶复楼梯房 装修好走心 业主入住晚保持完好', '茗景园  ', '高楼层(共6层)板楼  -  长安', '200万', '单价8707元/平米')
('https://image1.ljcdn.com/610100-inspection/c7e82ad4-805a-4683-b7e5-145edf7c61a0.jpg.296x216.jpg', 'J区中间位置+花园+国际指标+小区环境优美', '紫薇田园都市J区  ', '低楼层(共11层)板楼  -  高新', '350万', '单价26942元/平米')
('https://image1.ljcdn.com/610100-inspection/05bf24ee-d177-4a57-9346-e79ef80884e6.JPG.296x216.jpg', '南北通透三居室 精装修 无增值税 报价带1个车位', '富力城北区  ', '中楼层(共24层)板塔结合  -  长安', '260万', '单价19901元/平米')
('', '紫薇田园都市 阳光天地 高新六小 视野开阔 证在手按揭', '紫薇田园都市J区  ', '高楼层(共20层)板塔结合  -  高新', '215万', '单价15614元/平米')
('https://image1.ljcdn.com/610100-inspection/ab5f15c8-aac8-4766-868d-d22105c59d94.jpg.296x216.jpg', '大华公园世家 满五满二 三居 业主诚心出售', '大华曲江公园世家三期  ', '低楼层(共32层)塔楼  -  曲江', '260万', '单价23380元/平米')
('https://image1.ljcdn.com/610100-inspection/a2cd4273-d467-4305-adf7-7737e4a3a433.JPG.296x216.jpg', '大华三期 毛坯四居室  满五满二 南北通透', '大华曲江公园世家三期  ', '中楼层(共7层)板楼  -  曲江', '380万', '单价22550元/平米')
('https://image1.ljcdn.com/610100-inspection/ddd168a4-e974-45b0-a3a4-92aa65ee2d42.jpg.296x216.jpg', '智慧城高层 满三满二 不临街南北通透大两居', '智慧城  ', '中楼层(共25层)暂无数据  -  长安', '145万', '单价12609元/平米')
('https://image1.ljcdn.com/610100-inspection/253ba94b-eed6-45d3-9bbe-27351a9af0d6.jpg.296x216.jpg', '带高新国际指标房 紫薇田园都市南北通透 两居室精装修', '紫薇田园都市J区  ', '高楼层(共6层)板塔结合  -  高新', '156万', '单价15758元/平米')
('https://image1.ljcdn.com/610100-inspection/test-e9559cd1-34bf-4da6-912f-0b28f0e4f3f6.png.296x216.jpg', '曲江澜山 朝南两居室 客厅和两个卧室都朝南 空房出售', '曲江澜山  ', '中楼层(共32层)板塔结合  -  曲江', '130万', '单价13711元/平米')
('https://image1.ljcdn.com/610100-inspection/a4429daf-dfc4-44c7-9ce6-18358b8940dd.jpg.296x216.jpg', '紫薇田园都市A区+高新六小+精装修+不临街', '紫薇田园都市A区  ', '高楼层(共6层)板楼  -  高新', '160万', '单价17242元/平米')
('https://image1.ljcdn.com/610100-inspection/accdaa7c-b0cc-4d97-b815-64111a81b6c7.jpg.296x216.jpg', '雅居乐地产  花园式小区 紧凑型小三室', '雅居乐铂琅峯  ', '高楼层(共30层)暂无数据  -  长安', '168万', '单价18462元/平米')
('https://image1.ljcdn.com/610100-inspection/4c64bc1c-0700-43b1-ad97-689fe3f55bf6.jpg.296x216.jpg', '带国际指标+ 满三满二+阳光天地+户型方正+品质小区', '紫薇田园都市D区  ', '高楼层(共20层)板塔结合  -  高新', '240万', '单价17197元/平米')
('https://image1.ljcdn.com/610100-inspection/5429b5c4-0769-421a-bede-b593b0f27986.jpg.296x216.jpg', '紫薇田园都市三居室+电梯房+高新六小', '紫薇田园都市G区  ', '低楼层(共12层)板楼  -  高新', '252万', '单价18279元/平米')
('https://image1.ljcdn.com/610100-inspection/f7b27f77-872d-4294-a787-51df4de46043.JPG.296x216.jpg', '曲江澜山纯南朝向+精装修+带家具家电', '曲江澜山  ', '中楼层(共32层)板塔结合  -  曲江', '135万', '单价14318元/平米')
('https://image1.ljcdn.com/610100-inspection/66e145ba-c9d3-4fd6-a955-7b2f7075a2a4.jpg.296x216.jpg', '紫薇H区+西部大道+南北通透+户型方正+证在手可按揭', '紫薇田园都市H区  ', '高楼层(共6层)板楼  -  高新', '218万', '单价15809元/平米')
('https://image1.ljcdn.com/610100-inspection/test-d93b177d-2f50-445b-b170-0375ffdf82a9.png.296x216.jpg', '经典三居 带指标 精装修 位置优越', '紫薇田园都市J区  ', '中楼层(共6层)板楼  -  高新', '248万', '单价18116元/平米')
('https://image1.ljcdn.com/610100-inspection/test-b23b89b1-1576-459e-8f6a-c46f043e121d.png.296x216.jpg', '曲江澜山 交通便利 双地铁 大三居', '曲江澜山  ', '低楼层(共32层)板塔结合  -  曲江', '180万', '单价12979元/平米')
('https://image1.ljcdn.com/610100-inspection/test-0f86c14b-609f-4964-b9f5-6cc79006313b.png.296x216.jpg', '紫薇田园都市A区+双指标+配套齐全', '紫薇田园都市A区  ', '高楼层(共6层)板楼  -  高新', '180万', '单价19391元/平米')
