('https://image1.ljcdn.com/442000-inspection/66a70cbf-311b-4fff-90d5-f61a88ee66dc.jpg.296x216.jpg', '简单装修 满五唯 一   电梯公寓', '星晨广场二期  ', '中楼层(共15层)2008年建塔楼  -  彩虹', '96万', '单价12200元/平米')
('https://image1.ljcdn.com/442000-inspection/56a73f7d-5aea-4763-94ea-5356b40fe1a7.jpg.296x216.jpg', '名仕经典世家，套间，诚意出售，', '名仕经典世家  ', '中楼层(共13层)2007年建板楼  -  国际酒店', '48万', '单价16000元/平米')
('https://image1.ljcdn.com/442000-inspection/081e761d-afbf-4e67-ba4f-db46cd3d639e.jpg.296x216.jpg', '奥园二期三区 3室2厅 135万', '奥园二期三区  ', '中楼层(共28层)2013年建塔楼  -  广丰', '135万', '单价11345元/平米')
('', '龙光水悦熙园 3室2厅 140万', '龙光水悦熙园  ', '高楼层(共16层)2014年建塔楼  -  新中医院', '140万', '单价15631元/平米')
('https://image1.ljcdn.com/442000-inspection/06cea83d-5626-4be5-8022-5768f16fc3aa.jpg.296x216.jpg', '翠景湾   2房2厅  127.4万', '翠景花园四期翠景湾  ', '中楼层(共10层)2007年建塔楼  -  天悦城', '120万', '单价13078元/平米')
('https://image1.ljcdn.com/442000-inspection/49ac9319-1e4f-4219-ba9f-7aae9e643843.jpg.296x216.jpg', '星晨广场 房子朝小区 望园林 可入读西区中心小学', '星晨广场  ', '中楼层(共7层)2001年建塔楼  -  彩虹', '63万', '单价10328元/平米')
('https://image1.ljcdn.com/442000-inspection/e1eb2f81-58b9-4a8e-a499-10aa83df783c.jpg.296x216.jpg', '中山奥园 四房两厅 南北对流 户型方正', '奥园二期五区  ', '高楼层(共32层)2012年建板楼  -  广丰', '200万', '单价12049元/平米')
('https://image1.ljcdn.com/442000-inspection/e9dff4c2-75c9-41e6-af2e-76906a4b30be.jpg.296x216.jpg', '西区奥园 南北对流 精装四房 满5年', '奥园二期五区  ', '低楼层(共32层)2012年建板楼  -  广丰', '210万', '单价12651元/平米')
('', '龙光水悦熙园 3室2厅 140万', '龙光水悦熙园  ', '高楼层(共15层)2014年建塔楼  -  新中医院', '140万', '单价15556元/平米')
('https://image1.ljcdn.com/442000-inspection/9b4b8e44-dd40-429b-a76a-e941da7b0e1b.jpg.296x216.jpg', '西区 星晨广场 精装小三房 户型方正', '星晨广场  ', '中楼层(共12层)2001年建塔楼  -  彩虹', '108万', '单价10189元/平米')
('', '翠景花园四期翠景湾 5室2厅 260万', '翠景花园四期翠景湾  ', '高楼层(共10层)2005年建塔楼  -  天悦城', '260万', '单价12622元/平米')
('https://image1.ljcdn.com/442000-inspection/6538ae3e-aee9-41d8-936e-342b26a4af01.jpg.296x216.jpg', '中山西区奥园 毛坯三房 朝南户型 视野开阔 随时看房', '奥园三期一区  ', '中楼层(共32层)2014年建板楼  -  广丰', '130万', '单价11927元/平米')
('https://image1.ljcdn.com/442000-inspection/fdfadffc-791c-4cd0-9552-0cd8c52eb984.jpg.296x216.jpg', '奥园毛坯三房 房产证满两年 诚意出售', '奥园二期三区  ', '高楼层(共30层)2013年建塔楼  -  广丰', '175万', '单价12153元/平米')
('', '龙光水悦熙园 3室2厅 180万', '龙光水悦熙园  ', '中楼层(共16层)2014年建塔楼  -  新中医院', '180万', '单价15000元/平米')
('https://image1.ljcdn.com/442000-inspection/675c8d45-cba8-4f55-ad43-a6fa10abb862.jpg.296x216.jpg', '中山奥园 毛坯大3房 看别墅 可改4房 小区中间', '奥园二期三区  ', '低楼层(共28层)2013年建塔楼  -  广丰', '168万', '单价12174元/平米')
('', '锦绣花园 独栋别墅带大花园  可注册公司', '锦绣花园  ', '3层塔楼  -  沙朗', '350万', '单价18325元/平米')
('https://image1.ljcdn.com/442000-inspection/e993b9bf-255d-4386-98c4-0cd637ea7388.jpg.296x216.jpg', '蓝波湾 精装三房 业主自住 满五唯一 实用率高', '蓝波湾  ', '中楼层(共11层)2004年建塔楼  -  博爱一北', '125万', '单价15625元/平米')
('https://image1.ljcdn.com/442000-inspection/083b1ee1-466f-4170-8b9f-36d62f91dc61.jpg.296x216.jpg', '西区奥园 两房毛坯 南北对流 户型方正', '奥园三期一区  ', '高楼层(共31层)板楼  -  广丰', '110万', '单价13034元/平米')
('', '奥园三期二区 3室2厅 135万', '奥园三期二区  ', '低楼层(共32层)2012年建板楼  -  广丰', '135万', '单价11961元/平米')
('https://image1.ljcdn.com/442000-inspection/37d33d15-0ba1-4308-ab1a-aa934e935319.jpg.296x216.jpg', '毛坯三房 朝南单位 带花园 户型方正', '奥园三期一区  ', '低楼层(共32层)2014年建板楼  -  广丰', '130万', '单价11017元/平米')
('', '西苑广场 富华阁 电脑城楼上 格局方正 优惠出售', '西苑广场  ', '低楼层(共25层)塔楼  -  国际酒店', '55.3万', '单价7000元/平米')
('', '西区 德顺苑 精致2房 带租出售 早上方便看房', '德顺苑  ', '低楼层(共8层)2000年建塔楼  -  国际酒店', '80万', '单价10127元/平米')
('https://image1.ljcdn.com/442000-inspection/5140785d-ca86-484c-8c2d-f295766aa4e5.jpg.296x216.jpg', '远洋一方，毛坯三房一卫，价格美丽，方便看房', '远洋一方  ', '高楼层(共31层)2016年建塔楼  -  彩虹', '122.9万', '单价13500元/平米')
('https://image1.ljcdn.com/442000-inspection/0817051f-d78c-4094-97d1-c123822ae29a.jpg.296x216.jpg', '中山西区奥园 装修一房一厅 采光视野好 中高楼层', '奥园二期五区  ', '高楼层(共29层)2012年建板楼  -  广丰', '70万', '单价12069元/平米')
('https://image1.ljcdn.com/442000-inspection/85853866-924b-4a16-b3b5-b6ccbb99d7f0.jpg.296x216.jpg', '三房二厅.低楼层.南北通透，采光好', '棕榈彩虹  ', '低楼层(共27层)2017年建塔楼  -  彩虹', '195万', '单价16116元/平米')
('', '西苑广场富华阁 电脑城楼上 格局方正', '西苑广场  ', '低楼层(共25层)塔楼  -  国际酒店', '70.7万', '单价7000元/平米')
('https://image1.ljcdn.com/442000-inspection/27929f9a-3bc0-4002-9af1-c59067c458e8.jpg.296x216.jpg', '彩虹大道 金沙花园 独栋别墅 装修温馨 朝南 安静舒适', '金沙花园  ', '1层2005年建塔楼  -  沙朗', '450万', '单价19347元/平米')
('https://image1.ljcdn.com/442000-inspection/c13daf6a-afd4-481c-9e6a-5c1bb4547df9.jpg.296x216.jpg', '尚湖轩二期 1室1厅 80万', '尚湖轩二期  ', '高楼层(共20层)2014年建塔楼  -  彩虹', '80万', '单价18236元/平米')
('https://image1.ljcdn.com/442000-inspection/381913ae-40a2-4cdc-a4e6-9e12cd658e5c.jpg.296x216.jpg', '剑桥郡花园五区睿爵 4室2厅 290万', '剑桥郡花园五区睿爵  ', '中楼层(共40层)2015年建塔楼  -  铁城小学', '290万', '单价19464元/平米')
('https://image1.ljcdn.com/442000-inspection/a3df2668-bba7-4d45-a617-9d74bd46b6f4.jpg.296x216.jpg', '创兴广场 1房1厅 格局方正实用 业主诚意出售', '创兴广场  ', '中楼层(共5层)2005年建塔楼  -  小商品', '38万', '单价10568元/平米')
('https://image1.ljcdn.com/442000-inspection/ab94c839-87e3-4ef3-a323-7fe5ac5cc4b8.jpg.296x216.jpg', '蓝波湾 复式精装 朝南向 看一线江景 低于市场价格', '蓝波湾  ', '中楼层(共7层)2005年建塔楼  -  博爱一北', '250万', '单价12371元/平米')
('', '柏景苑  精致电梯2房 带租出售', '柏景苑  ', '中楼层(共11层)2006年建板楼  -  天悦城', '96万', '单价12405元/平米')
('https://image1.ljcdn.com/442000-inspection/4e382b5e-2000-42c7-8acf-0f394505a743.jpg.296x216.jpg', '西区奥园 毛坯三房 格局方正 看房方便', '奥园三期二区  ', '低楼层(共32层)2012年建板楼  -  广丰', '158.2万', '单价14000元/平米')
('https://image1.ljcdn.com/442000-inspection/a20f6775-9cd1-4855-8005-7b520955dbb5.jpg.296x216.jpg', '尚湖轩公寓楼，户型实用.周边配套成熟', '尚湖轩二期  ', '中楼层(共20层)2014年建塔楼  -  彩虹', '57万', '单价15000元/平米')
('https://image1.ljcdn.com/442000-inspection/adad8e86-cb95-4fef-8f16-f65d80356900.JPG.296x216.jpg', '西区 顺兴大厦 精致大3房 楼梯3楼 诚意出售 即买即住', '顺兴大厦  ', '中楼层(共7层)2002年建塔楼  -  小商品', '95万', '单价8261元/平米')
('', '西区名仕天地 简装公寓出售 满五年 朝南 周边配套很好', '名仕天地  ', '中楼层(共16层)2006年建塔楼  -  国际酒店', '53.2万', '单价10000元/平米')
('https://image1.ljcdn.com/442000-inspection/2e53a61b-cda8-4724-a3aa-d324ba52a1f8.jpg.296x216.jpg', '奥园方正实用4房，采光充足，视野开阔。', '奥园二期五区  ', '低楼层(共32层)2012年建板楼  -  广丰', '200万', '单价11989元/平米')
('', '滨江一号  户型方正  采光好', '滨江一号  ', '中楼层(共16层)2016年建塔楼  -  彩虹', '240万', '单价17556元/平米')
('https://image1.ljcdn.com/442000-inspection/0f3041e7-3e44-4b4e-91a8-4d55e22c903f.jpg.296x216.jpg', '奥园二期三区 4室2厅 259.61万', '奥园二期三区  ', '高楼层(共30层)2013年建塔楼  -  广丰', '259.7万', '单价15001元/平米')
('https://image1.ljcdn.com/442000-inspection/1f28a12f-dd18-4dc1-87bc-f8663ad6c634.jpg.296x216.jpg', '房子带装修的 装修保养得不错 好出租 交通方便', '骏华庭  ', '高楼层(共17层)2006年建板楼  -  小商品', '40万', '单价10428元/平米')
('https://image1.ljcdn.com/442000-inspection/27b256d9-00eb-468b-8539-f6e9aa540734.jpg.296x216.jpg', '翠景大户型三房，满两年税费少。', '翠景花园四期翠景湾  ', '中楼层(共11层)2007年建塔楼  -  天悦城', '180万', '单价13158元/平米')
('', '奥园二期三区 3室2厅 193.97万', '奥园二期三区  ', '低楼层(共27层)2013年建塔楼  -  广丰', '194万', '单价14000元/平米')
('https://image1.ljcdn.com/442000-inspection/77496da9-1050-4b5f-9d09-50c4e7552047.jpg.296x216.jpg', '证满两年，南向精装三房，业主急售', '奥园二期五区  ', '中楼层(共32层)2012年建板楼  -  广丰', '152万', '单价12064元/平米')
('', '西苑广场精装一房业主诚心出售！', '西苑广场  ', '高楼层(共23层)板楼  -  国际酒店', '34万', '单价10398元/平米')
('https://image1.ljcdn.com/442000-inspection/bec60c3e-6f6d-4287-b038-831b7aa100cc.jpg.296x216.jpg', '大信新家园二期 2室2厅 115万', '大信新家园二期  ', '中楼层(共9层)2011年建塔楼  -  彩虹', '115万', '单价13373元/平米')
('https://image1.ljcdn.com/442000-inspection/f0757424-8221-4ff4-9279-1a8b0c95d6d2.jpg.296x216.jpg', '西区小.学对面  稀有小区底楼复式 可改两房 只需契税', '名仕经典世家  ', '高楼层(共13层)2007年建板楼  -  国际酒店', '72万', '单价11754元/平米')
('https://image1.ljcdn.com/442000-inspection/4954b654-e125-498f-ba84-ef4ee0340755.jpg.296x216.jpg', '远洋一方南北对流带入户花园  保养非常好家私家电全送', '远洋一方  ', '高楼层(共31层)2016年建塔楼  -  彩虹', '198万', '单价18000元/平米')
('https://image1.ljcdn.com/442000-inspection/cf932143-0f21-43b3-a0a4-b12ad3ff4df6.jpg.296x216.jpg', '星晨广场 3室2厅 91万', '星晨广场  ', '高楼层(共7层)2001年建塔楼  -  彩虹', '91万', '单价8054元/平米')
('https://image1.ljcdn.com/442000-inspection/e2a27b60-0856-41a7-8a52-3e438518549a.jpg.296x216.jpg', '蓝波湾豪庭精装1房诚心出售！！', '蓝波水岸华庭  ', '高楼层(共7层)2008年建塔楼  -  博爱一北', '55万', '单价13750元/平米')
('', '带精装修 家私电器齐全 中层楼层 视野开阔 飘逸出售啦', '骏华庭  ', '中楼层(共17层)板楼  -  小商品', '50万', '单价12196元/平米')
('https://image1.ljcdn.com/442000-inspection/5cbcd512-b2ec-4dc1-9633-6ef899cef1f5.jpg.296x216.jpg', '西区奥园 南向两房 户型方正 随时看房', '奥园三期一区  ', '中楼层(共31层)2014年建板楼  -  广丰', '112万', '单价13177元/平米')
('https://image1.ljcdn.com/442000-inspection/2e8d3a2f-7bee-4334-aa93-b8de3ddace9f.jpg.296x216.jpg', '滨江一号 3室2厅 264万', '滨江一号  ', '高楼层(共16层)2016年建塔楼  -  彩虹', '264万', '单价15000元/平米')
('https://image1.ljcdn.com/442000-inspection/bc2c3214-6344-47ff-a5e4-7db7985404ef.JPG.296x216.jpg', '《剑桥郡装修4房朝南》《阳台下面是学校操场》', '剑桥郡花园五区睿爵  ', '中楼层(共40层)2015年建塔楼  -  铁城小学', '258万', '单价17794元/平米')
('https://image1.ljcdn.com/442000-inspection/17d0454a-e80f-455b-8ce1-505908eed788.jpg.296x216.jpg', '西区 繁华地段 天悦城  3房诚心出售 随时可看', '天悦城悦园  ', '低楼层(共30层)2013年建塔楼  -  天悦城', '193.2万', '单价16803元/平米')
('https://image1.ljcdn.com/442000-inspection/512a8795-246e-4311-82c7-2438a1f3cb75.jpg.296x216.jpg', '剑桥郡 毛坯三房 不靠路 看房方便 户型实用', '剑桥郡花园五区睿爵  ', '中楼层(共40层)2015年建塔楼  -  铁城小学', '240万', '单价16439元/平米')
('https://image1.ljcdn.com/442000-inspection/78eaa249-4e53-43b6-a4bb-516c25627047.jpg.296x216.jpg', '雅居乐剑桥郡公寓精装拎包入住。', '雅居乐剑桥郡  ', '中楼层(共33层)2015年建塔楼  -  铁城小学', '102万', '单价13784元/平米')
('', '雅居乐剑桥郡 1室1厅 101万', '雅居乐剑桥郡  ', '低楼层(共33层)2015年建塔楼  -  铁城小学', '101万', '单价13467元/平米')
('https://image1.ljcdn.com/442000-inspection/424028d5-dac9-4cd5-856b-57fb20f75846.jpg.296x216.jpg', '西区奥园 联排别墅 带车库 看房方便', '奥园一期四区布拉诺区  ', '3层2011年建暂无数据  -  广丰', '330万', '单价18033元/平米')
('https://image1.ljcdn.com/442000-inspection/6736a95c-ace9-4128-9ad7-1b487d0b121d.jpg.296x216.jpg', '龙光水悦二期 毛坯三房出售  刚需客合理住房', '龙光水悦馨园  ', '高楼层(共20层)2015年建塔楼  -  新中医院', '160万', '单价18391元/平米')
('https://image1.ljcdn.com/442000-inspection/b1f63592-e19f-4b45-a4a7-0195d7f224a6.jpg.296x216.jpg', '中山奥园 毛坯三房 高楼层 采光好 视野好 随时看房', '奥园三期一区  ', '高楼层(共31层)2014年建板楼  -  广丰', '133万', '单价10509元/平米')
('https://image1.ljcdn.com/442000-inspection/4b2f6b4e-941f-42c9-b8d8-3cc7c2e330df.jpg.296x216.jpg', '剑桥郡 欧式风格 精装3房 诚意出售', '雅居乐剑桥郡  ', '低楼层(共32层)2015年建塔楼  -  铁城小学', '196万', '单价16471元/平米')
('https://image1.ljcdn.com/442000-inspection/b6837d19-3419-4cb8-b02e-d47fda9071ed.jpg.296x216.jpg', '远洋一方 毛坯三房 中楼层，中间楼层 视野好', '远洋一方  ', '中楼层(共31层)2016年建塔楼  -  彩虹', '135万', '单价15000元/平米')
('https://image1.ljcdn.com/442000-inspection/64887f26-52a9-49fe-8a38-30d5c60304a2.jpg.296x216.jpg', '剑桥郡 精装公寓 可入户 诚意出售', '雅居乐剑桥郡  ', '低楼层(共33层)2015年建塔楼  -  铁城小学', '82万', '单价15472元/平米')
('', '远洋香缇 3室2厅 120万', '远洋香缇  ', '中楼层(共30层)塔楼  -  沙朗', '120万', '单价13420元/平米')
('https://image1.ljcdn.com/442000-inspection/e22b7474-5b5c-475f-9235-1665ee1cab9a.jpg.296x216.jpg', '棕榈彩虹二期 毛坯三房 电梯朝南单位', '棕榈彩虹  ', '低楼层(共30层)2015年建塔楼  -  彩虹', '153万', '单价14346元/平米')
('https://image1.ljcdn.com/442000-inspection/aa1c7ae9-586e-4800-ab62-25b21a4056cd.jpg.296x216.jpg', '明景坊 简装2房业主诚心出售。', '明景坊  ', '中楼层(共6层)板楼  -  小商品', '80万', '单价13334元/平米')
('https://image1.ljcdn.com/442000-inspection/62c19e76-eb87-4c7b-9be6-561e06876c6f.jpg.296x216.jpg', '西苑广场 1室0厅 43.28万', '西苑广场  ', '低楼层(共23层)板楼  -  国际酒店', '43.3万', '单价13802元/平米')
('https://image1.ljcdn.com/442000-inspection/4948fc50-303c-485c-b8a2-54ac80d60227.jpg.296x216.jpg', '棕榈彩虹 3室2厅 160万', '棕榈彩虹  ', '低楼层(共16层)2010年建塔楼  -  彩虹', '160万', '单价15021元/平米')
('https://image1.ljcdn.com/442000-inspection/20430571-d51d-43c2-9801-5aeb3486f237.jpg.296x216.jpg', '翠朗华苑 3室2厅 108万', '翠朗华苑  ', '低楼层(共6层)塔楼  -  沙朗', '108万', '单价9000元/平米')
('https://image1.ljcdn.com/442000-inspection/6c83eedd-4ec6-4c7c-b756-6b83d1124c5c.jpg.296x216.jpg', '中山奥园 户型方正 简单装修 通风好', '奥园二期五区  ', '中楼层(共29层)2012年建板楼  -  广丰', '68万', '单价11526元/平米')
('', '骏华庭，精装一室一厅，诚意出售。', '骏华庭  ', '低楼层(共17层)板楼  -  小商品', '45万', '单价10480元/平米')
('https://image1.ljcdn.com/442000-inspection/6b64aa02-1b83-44d5-885a-154169ce6332.jpg.296x216.jpg', '中山西区奥园 毛坯三房别墅 前后花园 看房方便', '奥园一期五区索菲亚区  ', '3层暂无数据  -  广丰', '350万', '单价18904元/平米')
('https://image1.ljcdn.com/442000-inspection/bf35d14d-6443-4027-8907-95e7cf1aa50a.jpg.296x216.jpg', '龙光水悦馨园3房2厅1厨1卫南北通透好房出售', '龙光水悦馨园  ', '中楼层(共32层)2015年建塔楼  -  新中医院', '150万', '单价17631元/平米')
('https://image1.ljcdn.com/442000-inspection/f419dc16-893f-4df5-a5d9-7c73945e1322.jpg.296x216.jpg', '德顺苑 精装 电梯一房 保养新', '德顺苑  ', '中楼层(共9层)2000年建塔楼  -  国际酒店', '38万', '单价10693元/平米')
('https://image1.ljcdn.com/442000-inspection/02ef05ab-c4b4-45d8-af46-902a7426b4e3.jpg.296x216.jpg', '天悦城 刚需三房 采光通透 格局方正', '天悦城悦园  ', '高楼层(共17层)2013年建塔楼  -  天悦城', '150万', '单价16078元/平米')
('https://image1.ljcdn.com/442000-inspection/39efafca-7891-48cc-b054-7f712614556f.jpg.296x216.jpg', '星晨广场 大平台 2居室 户型方正 采光好 安静舒适', '星晨广场  ', '低楼层(共12层)2001年建塔楼  -  彩虹', '110万', '单价14512元/平米')
('https://image1.ljcdn.com/442000-inspection/8794f2c6-9438-44fd-8f2d-209bf733a579.jpg.296x216.jpg', '西区尚湖轩公寓一房一厅 格局方正实用', '尚湖轩二期  ', '中楼层(共20层)2014年建塔楼  -  彩虹', '50万', '单价13018元/平米')
('https://image1.ljcdn.com/442000-inspection/678de398-8c40-4538-b530-d3451e21230a.jpg.296x216.jpg', '西区 名仕天地 一房一厅 家私电器齐 繁华地段 诚售', '名仕天地  ', '中楼层(共16层)2006年建塔楼  -  国际酒店', '55万', '单价9574元/平米')
('https://image1.ljcdn.com/442000-inspection/256fc054-07e6-43db-b9d9-1d54e4ef20b3.jpg.296x216.jpg', '毛坯三房  朝南户型  诚意出售', '奥园二期三区  ', '低楼层(共28层)2013年建塔楼  -  广丰', '140万', '单价11476元/平米')
('https://image1.ljcdn.com/442000-inspection/4fba1a96-7a95-429c-8db3-10c31abb9c0e.jpg.296x216.jpg', '精装修、保养好、免税、岐江河边', '星晨广场二期  ', '中楼层(共15层)2008年建塔楼  -  彩虹', '110万', '单价13750元/平米')
('https://image1.ljcdn.com/442000-inspection/ee6b2250-e1a3-4adc-bd82-4e39da806c86.jpg.296x216.jpg', '西区世家花园 65平实用两房 急售', '名仕经典世家  ', '低楼层(共13层)2007年建板楼  -  国际酒店', '83.9万', '单价12822元/平米')
('https://image1.ljcdn.com/442000-inspection/c047c103-0019-44a0-8866-6f01258d69af.jpg.296x216.jpg', '单价低 不靠路安静 看房子有钥匙 业主诚心出售', '天悦城悦园  ', '中楼层(共16层)2013年建塔楼  -  天悦城', '118万', '单价14217元/平米')
('https://image1.ljcdn.com/442000-inspection/52e8fb64-faf8-40e1-83c1-f9a90c5accea.jpg.296x216.jpg', '奥园二期三区 3室2厅 200万', '奥园二期三区  ', '高楼层(共28层)2013年建塔楼  -  广丰', '200万', '单价16807元/平米')
('https://image1.ljcdn.com/442000-inspection/58ad4a76-6c7a-45c6-8b81-d57e6cf45f4f.jpg.296x216.jpg', '尚湖轩二期 1室0厅 49.9万', '尚湖轩二期  ', '中楼层(共20层)2014年建塔楼  -  彩虹', '49.9万', '单价13132元/平米')
('', '大信新家园二期 3室2厅 158万', '大信新家园二期  ', '中楼层(共11层)2011年建塔楼  -  彩虹', '158万', '单价13598元/平米')
('https://image1.ljcdn.com/442000-inspection/bb94f7e2-2279-4d5a-90b3-bfbf59cd71f9.jpg.296x216.jpg', '尚湖轩二期 1室1厅 78万', '尚湖轩二期  ', '中楼层(共20层)2014年建塔楼  -  彩虹', '78万', '单价17031元/平米')
('https://image1.ljcdn.com/442000-inspection/99d44a66-0292-4e56-b913-fb1621428b8f.jpg.296x216.jpg', '西区奥园 南向三房 带装修 证满二 税低', '奥园二期五区  ', '中楼层(共28层)2012年建板楼  -  广丰', '146万', '单价12373元/平米')
('https://image1.ljcdn.com/442000-inspection/9ec29534-69ca-4f69-9d97-941b83a09f2e.jpg.296x216.jpg', '剑桥郡 精装三房改四房户型 中高楼层 大赠送面积', '剑桥郡花园五区睿爵  ', '中楼层(共40层)2015年建塔楼  -  铁城小学', '285万', '单价19470元/平米')
('https://image1.ljcdn.com/442000-inspection/b1716b08-9594-4d06-b673-5bfa3d12cc2d.jpg.296x216.jpg', '西苑新村 3室1厅 80万', '西苑新村  ', '高楼层(共6层)暂无数据  -  国际酒店', '80万', '单价7460元/平米')
('https://image1.ljcdn.com/442000-inspection/ccf0c989-445c-415a-bfce-3a5d06a14a9e.jpg.296x216.jpg', '远洋一方，毛坯三房，人车分流，方便看房', '远洋一方  ', '高楼层(共31层)2016年建塔楼  -  彩虹', '122.9万', '单价13500元/平米')
('https://image1.ljcdn.com/442000-inspection/b80fd8ef-db65-49d8-b432-6d5bdd52d6ef.jpg.296x216.jpg', '亚洲广场，高层三房，诚意出售。', '亚洲广场  ', '高楼层(共21层)塔楼  -  国际酒店', '88万', '单价9546元/平米')
('https://image1.ljcdn.com/442000-inspection/8834e7cf-59ee-42bb-88b8-c42e748bb5cd.jpg.296x216.jpg', '实用两房  简单装修  格局方正  诚意出售', '名仕天地  ', '中楼层(共13层)2006年建塔楼  -  国际酒店', '65万', '单价12038元/平米')
('', '中山奥园 毛坯三房 户型刚正 楼层适中', '奥园三期一区  ', '中楼层(共31层)2014年建板楼  -  广丰', '146.4万', '单价12000元/平米')
('', '富华阁 办公租房 气氛好 出行方便 环境好', '西苑广场  ', '低楼层(共25层)塔楼  -  国际酒店', '99万', '单价8919元/平米')
('https://image1.ljcdn.com/442000-inspection/d71f61a8-5a3f-4f9f-83f1-eadc4032d9d4.jpg.296x216.jpg', '滨江一号  毛坯大四房  格局方正', '滨江一号  ', '高楼层(共16层)2016年建塔楼  -  彩虹', '238万', '单价13600元/平米')
('https://image1.ljcdn.com/442000-inspection/cbc3f1f7-ad41-4c97-be51-514dba58fb84.jpg.296x216.jpg', '剑桥郡实用精装一房一厅一卫拎包入住', '雅居乐剑桥郡  ', '高楼层(共33层)2015年建塔楼  -  铁城小学', '117.5万', '单价13500元/平米')
('https://image1.ljcdn.com/442000-inspection/0f474940-88b6-42c8-97a6-70bc99f5142b.jpg.296x216.jpg', '美林假日 2室2厅 97万', '美林假日  ', '高楼层(共9层)2013年建塔楼  -  沙朗', '97万', '单价12764元/平米')
('https://image1.ljcdn.com/442000-inspection/8cec266f-35bc-4667-ad80-12f806cf2159.jpg.296x216.jpg', '金怡苑 精品一居 配套齐全 居家首选', '金怡苑B区  ', '高楼层(共5层)2004年建板楼  -  沙朗', '39万', '单价9604元/平米')
('https://image1.ljcdn.com/442000-inspection/03e66a42-3447-498f-9bbf-cb7626aca4dc.jpg.296x216.jpg', '蓝波湾 精装修5房 家具家电齐', '蓝波湾  ', '低楼层(共6层)2005年建塔楼  -  博爱一北', '268万', '单价16750元/平米')
('https://image1.ljcdn.com/442000-inspection/e98fb7d5-34e9-459a-aa74-42dfccfd7cef.jpg.296x216.jpg', '精装一房  中高楼层 价格优惠 诚意出售', '骏华庭  ', '中楼层(共17层)板楼  -  小商品', '43万', '单价10750元/平米')
('', '中山奥园  精装三房两厅  南北对流', '奥园三期一区  ', '低楼层(共31层)板楼  -  广丰', '140万', '单价12111元/平米')
